problem_id,condition,layer,metric,value
21,cot,8,next_layer_corr,0.8993743520725471
21,cot,9,next_layer_corr,0.9201262815790111
21,cot,10,next_layer_corr,0.9325270516337129
21,cot,11,next_layer_corr,0.919519249906954
21,cot,12,next_layer_corr,0.9372739920614022
21,cot,13,next_layer_corr,0.9339487989265584
21,cot,14,next_layer_corr,0.9064380943896576
21,cot,15,next_layer_corr,0.903979697243528
21,cot,16,next_layer_corr,0.8720996796790523
21,cot,17,next_layer_corr,0.925294867981974
21,cot,18,next_layer_corr,0.9465921037809004
21,cot,19,next_layer_corr,0.9365909373853851
21,cot,20,next_layer_corr,0.921658582030487
21,cot,21,next_layer_corr,0.9449764107591475
21,cot,22,next_layer_corr,0.9478175871325769
21,cot,23,next_layer_corr,0.3771042420157025
21,cot,0,trajectory_curvature,2.59765625
21,cot,1,trajectory_curvature,2.611328125
21,cot,2,trajectory_curvature,2.595703125
21,cot,3,trajectory_curvature,2.578125
21,cot,4,trajectory_curvature,2.5703125
21,cot,5,trajectory_curvature,2.5625
21,cot,6,trajectory_curvature,2.55859375
21,cot,7,trajectory_curvature,2.5546875
21,cot,8,trajectory_curvature,2.55078125
21,cot,9,trajectory_curvature,2.546875
21,cot,10,trajectory_curvature,2.548828125
21,cot,11,trajectory_curvature,2.544921875
21,cot,12,trajectory_curvature,2.54296875
21,cot,13,trajectory_curvature,2.541015625
21,cot,14,trajectory_curvature,2.541015625
21,cot,15,trajectory_curvature,2.541015625
21,cot,16,trajectory_curvature,2.5390625
21,cot,17,trajectory_curvature,2.541015625
21,cot,18,trajectory_curvature,2.54296875
21,cot,19,trajectory_curvature,2.537109375
21,cot,20,trajectory_curvature,2.541015625
21,cot,21,trajectory_curvature,2.541015625
21,cot,22,trajectory_curvature,2.54296875
21,cot,23,trajectory_curvature,2.54296875
21,cot,24,trajectory_curvature,
21,cot,0,commitment_sharpness,1.36328125
21,cot,1,commitment_sharpness,1.3720703125
21,cot,2,commitment_sharpness,1.20703125
21,cot,3,commitment_sharpness,1.2021484375
21,cot,4,commitment_sharpness,1.2607421875
21,cot,5,commitment_sharpness,1.26171875
21,cot,6,commitment_sharpness,1.322265625
21,cot,7,commitment_sharpness,1.3369140625
21,cot,8,commitment_sharpness,1.291015625
21,cot,9,commitment_sharpness,1.240234375
21,cot,10,commitment_sharpness,1.26171875
21,cot,11,commitment_sharpness,1.240234375
21,cot,12,commitment_sharpness,1.279296875
21,cot,13,commitment_sharpness,1.2880859375
21,cot,14,commitment_sharpness,1.2412109375
21,cot,15,commitment_sharpness,1.2509765625
21,cot,16,commitment_sharpness,1.2998046875
21,cot,17,commitment_sharpness,1.244140625
21,cot,18,commitment_sharpness,1.3544921875
21,cot,19,commitment_sharpness,1.552734375
21,cot,20,commitment_sharpness,1.416015625
21,cot,21,commitment_sharpness,1.478515625
21,cot,22,commitment_sharpness,1.578125
21,cot,23,commitment_sharpness,1.568359375
21,cot,24,commitment_sharpness,
21,direct,0,next_layer_corr,-0.011076032015400212
21,direct,1,next_layer_corr,0.8003916975809638
21,direct,2,next_layer_corr,0.8540110328232862
21,direct,3,next_layer_corr,0.8622525002094512
21,direct,4,next_layer_corr,0.8534588084435378
21,direct,5,next_layer_corr,0.8676678571921902
21,direct,6,next_layer_corr,0.8872507300697475
21,direct,7,next_layer_corr,0.8949479152410204
21,direct,8,next_layer_corr,0.9001566677305985
21,direct,9,next_layer_corr,0.9179686115365046
21,direct,10,next_layer_corr,0.9269073177411795
21,direct,11,next_layer_corr,0.9125580286992754
21,direct,12,next_layer_corr,0.9294712792087834
21,direct,13,next_layer_corr,0.918653818070134
21,direct,14,next_layer_corr,0.8684047393686396
21,direct,15,next_layer_corr,0.8738754897415826
21,direct,16,next_layer_corr,0.7916065900411666
21,direct,17,next_layer_corr,0.8908042237318596
21,direct,18,next_layer_corr,0.899216833244973
21,direct,19,next_layer_corr,0.8946771854212152
21,direct,20,next_layer_corr,0.8944393586366859
21,direct,21,next_layer_corr,0.9212992081519326
21,direct,22,next_layer_corr,0.9266326258337803
21,direct,23,next_layer_corr,0.3506149593139101
21,direct,0,trajectory_curvature,2.603515625
21,direct,1,trajectory_curvature,2.578125
21,direct,2,trajectory_curvature,2.5703125
21,direct,3,trajectory_curvature,2.556640625
21,direct,4,trajectory_curvature,2.54296875
21,direct,5,trajectory_curvature,2.5390625
21,direct,6,trajectory_curvature,2.533203125
21,direct,7,trajectory_curvature,2.52734375
21,direct,8,trajectory_curvature,2.521484375
21,direct,9,trajectory_curvature,2.513671875
21,direct,10,trajectory_curvature,2.513671875
21,direct,11,trajectory_curvature,2.509765625
21,direct,12,trajectory_curvature,2.5078125
21,direct,13,trajectory_curvature,2.501953125
21,direct,14,trajectory_curvature,2.49609375
21,direct,15,trajectory_curvature,2.494140625
21,direct,16,trajectory_curvature,2.4921875
21,direct,17,trajectory_curvature,2.490234375
21,direct,18,trajectory_curvature,2.494140625
21,direct,19,trajectory_curvature,2.49609375
21,direct,20,trajectory_curvature,2.509765625
21,direct,21,trajectory_curvature,2.517578125
21,direct,22,trajectory_curvature,2.515625
21,direct,23,trajectory_curvature,2.529296875
21,direct,24,trajectory_curvature,
21,direct,0,commitment_sharpness,1.2333984375
21,direct,1,commitment_sharpness,1.2080078125
21,direct,2,commitment_sharpness,1.1962890625
21,direct,3,commitment_sharpness,1.2216796875
21,direct,4,commitment_sharpness,1.2412109375
21,direct,5,commitment_sharpness,1.26171875
21,direct,6,commitment_sharpness,1.2353515625
21,direct,7,commitment_sharpness,1.2509765625
21,direct,8,commitment_sharpness,1.3134765625
21,direct,9,commitment_sharpness,1.298828125
21,direct,10,commitment_sharpness,1.2763671875
21,direct,11,commitment_sharpness,1.298828125
21,direct,12,commitment_sharpness,1.2724609375
21,direct,13,commitment_sharpness,1.306640625
21,direct,14,commitment_sharpness,1.2734375
21,direct,15,commitment_sharpness,1.240234375
21,direct,16,commitment_sharpness,1.2158203125
21,direct,17,commitment_sharpness,1.353515625
21,direct,18,commitment_sharpness,1.435546875
21,direct,19,commitment_sharpness,1.53515625
21,direct,20,commitment_sharpness,1.4736328125
21,direct,21,commitment_sharpness,1.5458984375
21,direct,22,commitment_sharpness,1.546875
21,direct,23,commitment_sharpness,1.6884765625
21,direct,24,commitment_sharpness,
220,cot,0,next_layer_corr,0.013207984333578336
220,cot,1,next_layer_corr,0.809294271758547
220,cot,2,next_layer_corr,0.8644718746648606
220,cot,3,next_layer_corr,0.861462818871921
220,cot,4,next_layer_corr,0.8508880011289331
220,cot,5,next_layer_corr,0.8435675558245925
220,cot,6,next_layer_corr,0.8660778115408523
220,cot,7,next_layer_corr,0.8800639456742082
220,cot,8,next_layer_corr,0.8952968687757491
220,cot,9,next_layer_corr,0.9213364064056735
220,cot,10,next_layer_corr,0.9330358324364303
220,cot,11,next_layer_corr,0.9217507184966143
220,cot,12,next_layer_corr,0.9378765989033636
220,cot,13,next_layer_corr,0.9333337182274006
220,cot,14,next_layer_corr,0.9092095545767754
220,cot,15,next_layer_corr,0.9066271319520307
220,cot,16,next_layer_corr,0.8809386380929358
220,cot,17,next_layer_corr,0.9328826044520391
220,cot,18,next_layer_corr,0.9524917513872168
220,cot,19,next_layer_corr,0.9446655144242985
220,cot,20,next_layer_corr,0.9355681956718658
220,cot,21,next_layer_corr,0.950733143091514
220,cot,22,next_layer_corr,0.9503591410115088
220,cot,23,next_layer_corr,0.3584489503702106
220,cot,0,trajectory_curvature,2.658203125
220,cot,1,trajectory_curvature,2.609375
220,cot,2,trajectory_curvature,2.599609375
220,cot,3,trajectory_curvature,2.583984375
220,cot,4,trajectory_curvature,2.576171875
220,cot,5,trajectory_curvature,2.56640625
220,cot,6,trajectory_curvature,2.560546875
220,cot,7,trajectory_curvature,2.5546875
220,cot,8,trajectory_curvature,2.548828125
220,cot,9,trajectory_curvature,2.54296875
220,cot,10,trajectory_curvature,2.544921875
220,cot,11,trajectory_curvature,2.54296875
220,cot,12,trajectory_curvature,2.541015625
220,cot,13,trajectory_curvature,2.53515625
220,cot,14,trajectory_curvature,2.53125
220,cot,15,trajectory_curvature,2.533203125
220,cot,16,trajectory_curvature,2.529296875
220,cot,17,trajectory_curvature,2.529296875
220,cot,18,trajectory_curvature,2.53125
220,cot,19,trajectory_curvature,2.52734375
220,cot,20,trajectory_curvature,2.525390625
220,cot,21,trajectory_curvature,2.525390625
220,cot,22,trajectory_curvature,2.52734375
220,cot,23,trajectory_curvature,2.533203125
220,cot,24,trajectory_curvature,
220,cot,0,commitment_sharpness,1.380859375
220,cot,1,commitment_sharpness,1.46875
220,cot,2,commitment_sharpness,1.25
220,cot,3,commitment_sharpness,1.2216796875
220,cot,4,commitment_sharpness,1.2236328125
220,cot,5,commitment_sharpness,1.349609375
220,cot,6,commitment_sharpness,1.37109375
220,cot,7,commitment_sharpness,1.42578125
220,cot,8,commitment_sharpness,1.3759765625
220,cot,9,commitment_sharpness,1.3916015625
220,cot,10,commitment_sharpness,1.31640625
220,cot,11,commitment_sharpness,1.2998046875
220,cot,12,commitment_sharpness,1.267578125
220,cot,13,commitment_sharpness,1.259765625
220,cot,14,commitment_sharpness,1.2685546875
220,cot,15,commitment_sharpness,1.306640625
220,cot,16,commitment_sharpness,1.3046875
220,cot,17,commitment_sharpness,1.2509765625
220,cot,18,commitment_sharpness,1.283203125
220,cot,19,commitment_sharpness,1.3095703125
220,cot,20,commitment_sharpness,1.3701171875
220,cot,21,commitment_sharpness,1.2783203125
220,cot,22,commitment_sharpness,1.248046875
220,cot,23,commitment_sharpness,1.203125
220,cot,24,commitment_sharpness,
220,direct,0,next_layer_corr,-0.011539913615039938
220,direct,1,next_layer_corr,0.8277939502755485
220,direct,2,next_layer_corr,0.8499859357312444
220,direct,3,next_layer_corr,0.8894341169719143
220,direct,4,next_layer_corr,0.834696446487378
220,direct,5,next_layer_corr,0.8748931428102802
220,direct,6,next_layer_corr,0.8885998863531007
220,direct,7,next_layer_corr,0.9036571865917208
220,direct,8,next_layer_corr,0.916339452551349
220,direct,9,next_layer_corr,0.9248188994557928
220,direct,10,next_layer_corr,0.9223974381603715
220,direct,11,next_layer_corr,0.9327580561617141
220,direct,12,next_layer_corr,0.9461832853586801
220,direct,13,next_layer_corr,0.932250724681757
220,direct,14,next_layer_corr,0.8636578455119153
220,direct,15,next_layer_corr,0.8630018557958652
220,direct,16,next_layer_corr,0.7745227486624168
220,direct,17,next_layer_corr,0.8703869380199492
220,direct,18,next_layer_corr,0.8839180707776553
220,direct,19,next_layer_corr,0.8829973877385507
220,direct,20,next_layer_corr,0.8788561744466284
220,direct,21,next_layer_corr,0.9237087455779597
220,direct,22,next_layer_corr,0.9315503609519131
220,direct,23,next_layer_corr,0.31557256935212596
220,direct,0,trajectory_curvature,2.61328125
220,direct,1,trajectory_curvature,2.63671875
220,direct,2,trajectory_curvature,2.59765625
220,direct,3,trajectory_curvature,2.52734375
220,direct,4,trajectory_curvature,2.50390625
220,direct,5,trajectory_curvature,2.513671875
220,direct,6,trajectory_curvature,2.5234375
220,direct,7,trajectory_curvature,2.5234375
220,direct,8,trajectory_curvature,2.537109375
220,direct,9,trajectory_curvature,2.525390625
220,direct,10,trajectory_curvature,2.525390625
220,direct,11,trajectory_curvature,2.51953125
220,direct,12,trajectory_curvature,2.51953125
220,direct,13,trajectory_curvature,2.51953125
220,direct,14,trajectory_curvature,2.517578125
220,direct,15,trajectory_curvature,2.5
220,direct,16,trajectory_curvature,2.50390625
220,direct,17,trajectory_curvature,2.47265625
220,direct,18,trajectory_curvature,2.55078125
220,direct,19,trajectory_curvature,2.5625
220,direct,20,trajectory_curvature,2.580078125
220,direct,21,trajectory_curvature,2.625
220,direct,22,trajectory_curvature,2.638671875
220,direct,23,trajectory_curvature,2.666015625
220,direct,24,trajectory_curvature,2.5625
220,direct,0,commitment_sharpness,1.1845703125
220,direct,1,commitment_sharpness,1.1181640625
220,direct,2,commitment_sharpness,1.0986328125
220,direct,3,commitment_sharpness,1.1015625
220,direct,4,commitment_sharpness,1.0927734375
220,direct,5,commitment_sharpness,1.09765625
220,direct,6,commitment_sharpness,1.09765625
220,direct,7,commitment_sharpness,1.0791015625
220,direct,8,commitment_sharpness,1.09375
220,direct,9,commitment_sharpness,1.08203125
220,direct,10,commitment_sharpness,1.0751953125
220,direct,11,commitment_sharpness,1.0732421875
220,direct,12,commitment_sharpness,1.0625
220,direct,13,commitment_sharpness,1.0634765625
220,direct,14,commitment_sharpness,1.080078125
220,direct,15,commitment_sharpness,1.080078125
220,direct,16,commitment_sharpness,1.060546875
220,direct,17,commitment_sharpness,1.0888671875
220,direct,18,commitment_sharpness,1.248046875
220,direct,19,commitment_sharpness,1.330078125
220,direct,20,commitment_sharpness,1.2919921875
220,direct,21,commitment_sharpness,1.3427734375
220,direct,22,commitment_sharpness,1.451171875
220,direct,23,commitment_sharpness,1.4541015625
220,direct,24,commitment_sharpness,1.4912109375
221,cot,0,next_layer_corr,0.007967157743945992
221,cot,1,next_layer_corr,0.808693728855274
221,cot,2,next_layer_corr,0.8643212255558511
221,cot,3,next_layer_corr,0.868345055036971
221,cot,4,next_layer_corr,0.8552836166203004
221,cot,5,next_layer_corr,0.8594540627253596
221,cot,6,next_layer_corr,0.8750432776423553
221,cot,7,next_layer_corr,0.8898815642924679
221,cot,8,next_layer_corr,0.8988083103961745
221,cot,9,next_layer_corr,0.9193853910745019
221,cot,10,next_layer_corr,0.9328581602132743
221,cot,11,next_layer_corr,0.9189168373019878
221,cot,12,next_layer_corr,0.9389021646700677
221,cot,13,next_layer_corr,0.9318003389471238
221,cot,14,next_layer_corr,0.90649810929697
221,cot,15,next_layer_corr,0.9042451930259633
221,cot,16,next_layer_corr,0.8745734224470588
221,cot,17,next_layer_corr,0.9281186180225891
221,cot,18,next_layer_corr,0.9516330839754258
221,cot,19,next_layer_corr,0.9416248342781995
221,cot,20,next_layer_corr,0.9299800265074835
221,cot,21,next_layer_corr,0.9493777433134737
221,cot,22,next_layer_corr,0.9504357713487471
221,cot,23,next_layer_corr,0.36573697108088815
221,cot,0,trajectory_curvature,2.58984375
221,cot,1,trajectory_curvature,2.599609375
221,cot,2,trajectory_curvature,2.5859375
221,cot,3,trajectory_curvature,2.56640625
221,cot,4,trajectory_curvature,2.55859375
221,cot,5,trajectory_curvature,2.556640625
221,cot,6,trajectory_curvature,2.55078125
221,cot,7,trajectory_curvature,2.546875
221,cot,8,trajectory_curvature,2.54296875
221,cot,9,trajectory_curvature,2.5390625
221,cot,10,trajectory_curvature,2.5390625
221,cot,11,trajectory_curvature,2.537109375
221,cot,12,trajectory_curvature,2.533203125
221,cot,13,trajectory_curvature,2.53125
221,cot,14,trajectory_curvature,2.529296875
221,cot,15,trajectory_curvature,2.529296875
221,cot,16,trajectory_curvature,2.52734375
221,cot,17,trajectory_curvature,2.537109375
221,cot,18,trajectory_curvature,2.5390625
221,cot,19,trajectory_curvature,2.537109375
221,cot,20,trajectory_curvature,2.5390625
221,cot,21,trajectory_curvature,2.541015625
221,cot,22,trajectory_curvature,2.54296875
221,cot,23,trajectory_curvature,2.546875
221,cot,24,trajectory_curvature,
221,cot,0,commitment_sharpness,1.37109375
221,cot,1,commitment_sharpness,1.3623046875
221,cot,2,commitment_sharpness,1.2021484375
221,cot,3,commitment_sharpness,1.20703125
221,cot,4,commitment_sharpness,1.279296875
221,cot,5,commitment_sharpness,1.26171875
221,cot,6,commitment_sharpness,1.3310546875
221,cot,7,commitment_sharpness,1.3505859375
221,cot,8,commitment_sharpness,1.302734375
221,cot,9,commitment_sharpness,1.2421875
221,cot,10,commitment_sharpness,1.25390625
221,cot,11,commitment_sharpness,1.232421875
221,cot,12,commitment_sharpness,1.2294921875
221,cot,13,commitment_sharpness,1.2734375
221,cot,14,commitment_sharpness,1.2470703125
221,cot,15,commitment_sharpness,1.27734375
221,cot,16,commitment_sharpness,1.3125
221,cot,17,commitment_sharpness,1.2685546875
221,cot,18,commitment_sharpness,1.2548828125
221,cot,19,commitment_sharpness,1.2529296875
221,cot,20,commitment_sharpness,1.29296875
221,cot,21,commitment_sharpness,1.22265625
221,cot,22,commitment_sharpness,1.220703125
221,cot,23,commitment_sharpness,1.21875
221,cot,24,commitment_sharpness,
221,direct,0,next_layer_corr,-0.006569190324904764
221,direct,1,next_layer_corr,0.8291595704440738
221,direct,2,next_layer_corr,0.8461095418576187
221,direct,3,next_layer_corr,0.8818858007808841
221,direct,4,next_layer_corr,0.8423387459725961
221,direct,5,next_layer_corr,0.8718948423668607
221,direct,6,next_layer_corr,0.8940073543415734
221,direct,7,next_layer_corr,0.9111260833370763
221,direct,8,next_layer_corr,0.9144458365402888
221,direct,9,next_layer_corr,0.9172219389492159
221,direct,10,next_layer_corr,0.9198538852089384
221,direct,11,next_layer_corr,0.9245387487582636
221,direct,12,next_layer_corr,0.9384901994867247
221,direct,13,next_layer_corr,0.929282673043505
221,direct,14,next_layer_corr,0.843144818190539
221,direct,15,next_layer_corr,0.8503778843453822
221,direct,16,next_layer_corr,0.7927278388398614
221,direct,17,next_layer_corr,0.8629535341008012
221,direct,18,next_layer_corr,0.8759033919134291
221,direct,19,next_layer_corr,0.8794479258838593
221,direct,20,next_layer_corr,0.9002536263535098
221,direct,21,next_layer_corr,0.9076432386168694
221,direct,22,next_layer_corr,0.9370678471093176
221,direct,23,next_layer_corr,0.2952625848888919
221,direct,0,trajectory_curvature,2.59765625
221,direct,1,trajectory_curvature,2.595703125
221,direct,2,trajectory_curvature,2.564453125
221,direct,3,trajectory_curvature,2.52734375
221,direct,4,trajectory_curvature,2.50390625
221,direct,5,trajectory_curvature,2.48828125
221,direct,6,trajectory_curvature,2.50390625
221,direct,7,trajectory_curvature,2.5
221,direct,8,trajectory_curvature,2.50390625
221,direct,9,trajectory_curvature,2.5
221,direct,10,trajectory_curvature,2.5078125
221,direct,11,trajectory_curvature,2.50390625
221,direct,12,trajectory_curvature,2.5078125
221,direct,13,trajectory_curvature,2.5
221,direct,14,trajectory_curvature,2.4921875
221,direct,15,trajectory_curvature,2.490234375
221,direct,16,trajectory_curvature,2.505859375
221,direct,17,trajectory_curvature,2.515625
221,direct,18,trajectory_curvature,2.5390625
221,direct,19,trajectory_curvature,2.52734375
221,direct,20,trajectory_curvature,2.560546875
221,direct,21,trajectory_curvature,2.55859375
221,direct,22,trajectory_curvature,2.57421875
221,direct,23,trajectory_curvature,2.576171875
221,direct,24,trajectory_curvature,2.5625
221,direct,0,commitment_sharpness,1.248046875
221,direct,1,commitment_sharpness,1.0234375
221,direct,2,commitment_sharpness,1.01953125
221,direct,3,commitment_sharpness,1.1103515625
221,direct,4,commitment_sharpness,1.0947265625
221,direct,5,commitment_sharpness,1.06640625
221,direct,6,commitment_sharpness,1.0595703125
221,direct,7,commitment_sharpness,1.01953125
221,direct,8,commitment_sharpness,1.0400390625
221,direct,9,commitment_sharpness,1.0234375
221,direct,10,commitment_sharpness,1.037109375
221,direct,11,commitment_sharpness,1.0380859375
221,direct,12,commitment_sharpness,1.0537109375
221,direct,13,commitment_sharpness,1.052734375
221,direct,14,commitment_sharpness,1.0400390625
221,direct,15,commitment_sharpness,1.0556640625
221,direct,16,commitment_sharpness,1.0712890625
221,direct,17,commitment_sharpness,1.17578125
221,direct,18,commitment_sharpness,1.263671875
221,direct,19,commitment_sharpness,1.2646484375
221,direct,20,commitment_sharpness,1.25
221,direct,21,commitment_sharpness,1.22265625
221,direct,22,commitment_sharpness,1.2958984375
221,direct,23,commitment_sharpness,1.3271484375
221,direct,24,commitment_sharpness,1.4140625
222,cot,0,next_layer_corr,0.00044295390033672314
222,cot,1,next_layer_corr,0.797256354910517
222,cot,2,next_layer_corr,0.8647014516306386
222,cot,3,next_layer_corr,0.8561934226509055
222,cot,4,next_layer_corr,0.8559950630405717
222,cot,5,next_layer_corr,0.8575127146101097
222,cot,6,next_layer_corr,0.8742936647641407
222,cot,7,next_layer_corr,0.8887001692392239
222,cot,8,next_layer_corr,0.9048585685482217
222,cot,9,next_layer_corr,0.9251700701725383
222,cot,10,next_layer_corr,0.933569760424337
222,cot,11,next_layer_corr,0.9276472155821283
222,cot,12,next_layer_corr,0.9405330939642105
222,cot,13,next_layer_corr,0.9369816239271778
222,cot,14,next_layer_corr,0.9113522054404635
222,cot,15,next_layer_corr,0.9125104955255577
222,cot,16,next_layer_corr,0.8831746021445331
222,cot,17,next_layer_corr,0.9296124618670426
222,cot,18,next_layer_corr,0.9429900124114241
222,cot,19,next_layer_corr,0.938291828567895
222,cot,20,next_layer_corr,0.9281059165875961
222,cot,21,next_layer_corr,0.9452289401431473
222,cot,22,next_layer_corr,0.9465565729768409
222,cot,23,next_layer_corr,0.37659992239981044
222,cot,0,trajectory_curvature,2.580078125
222,cot,1,trajectory_curvature,2.603515625
222,cot,2,trajectory_curvature,2.5859375
222,cot,3,trajectory_curvature,2.568359375
222,cot,4,trajectory_curvature,2.55859375
222,cot,5,trajectory_curvature,2.560546875
222,cot,6,trajectory_curvature,2.556640625
222,cot,7,trajectory_curvature,2.552734375
222,cot,8,trajectory_curvature,2.546875
222,cot,9,trajectory_curvature,2.544921875
222,cot,10,trajectory_curvature,2.54296875
222,cot,11,trajectory_curvature,2.5390625
222,cot,12,trajectory_curvature,2.53515625
222,cot,13,trajectory_curvature,2.529296875
222,cot,14,trajectory_curvature,2.525390625
222,cot,15,trajectory_curvature,2.521484375
222,cot,16,trajectory_curvature,2.517578125
222,cot,17,trajectory_curvature,2.51953125
222,cot,18,trajectory_curvature,2.517578125
222,cot,19,trajectory_curvature,2.515625
222,cot,20,trajectory_curvature,2.517578125
222,cot,21,trajectory_curvature,2.513671875
222,cot,22,trajectory_curvature,2.517578125
222,cot,23,trajectory_curvature,2.53125
222,cot,24,trajectory_curvature,
222,cot,0,commitment_sharpness,1.349609375
222,cot,1,commitment_sharpness,1.208984375
222,cot,2,commitment_sharpness,1.2431640625
222,cot,3,commitment_sharpness,1.326171875
222,cot,4,commitment_sharpness,1.32421875
222,cot,5,commitment_sharpness,1.2666015625
222,cot,6,commitment_sharpness,1.330078125
222,cot,7,commitment_sharpness,1.337890625
222,cot,8,commitment_sharpness,1.2744140625
222,cot,9,commitment_sharpness,1.234375
222,cot,10,commitment_sharpness,1.203125
222,cot,11,commitment_sharpness,1.2080078125
222,cot,12,commitment_sharpness,1.2314453125
222,cot,13,commitment_sharpness,1.220703125
222,cot,14,commitment_sharpness,1.2470703125
222,cot,15,commitment_sharpness,1.20703125
222,cot,16,commitment_sharpness,1.20703125
222,cot,17,commitment_sharpness,1.1943359375
222,cot,18,commitment_sharpness,1.4130859375
222,cot,19,commitment_sharpness,1.6787109375
222,cot,20,commitment_sharpness,1.6201171875
222,cot,21,commitment_sharpness,1.607421875
222,cot,22,commitment_sharpness,1.8984375
222,cot,23,commitment_sharpness,1.736328125
222,cot,24,commitment_sharpness,
222,direct,0,next_layer_corr,-0.0032665964430249805
222,direct,1,next_layer_corr,0.8348171478651366
222,direct,2,next_layer_corr,0.8313937201246036
222,direct,3,next_layer_corr,0.8575100725999805
222,direct,4,next_layer_corr,0.8597653986247528
222,direct,5,next_layer_corr,0.8634477906663701
222,direct,6,next_layer_corr,0.8871297928281111
222,direct,7,next_layer_corr,0.9098584430613348
222,direct,8,next_layer_corr,0.9192595038880149
222,direct,9,next_layer_corr,0.922786107857261
222,direct,10,next_layer_corr,0.920378995116694
222,direct,11,next_layer_corr,0.9225109307182691
222,direct,12,next_layer_corr,0.9347769907512353
222,direct,13,next_layer_corr,0.9262052222103222
222,direct,14,next_layer_corr,0.8658197403332211
222,direct,15,next_layer_corr,0.8586869626119658
222,direct,16,next_layer_corr,0.7988003798285326
222,direct,17,next_layer_corr,0.8788666816811136
222,direct,18,next_layer_corr,0.8362660658979336
222,direct,19,next_layer_corr,0.8779678221586329
222,direct,20,next_layer_corr,0.8922557804343391
222,direct,21,next_layer_corr,0.9151708562551985
222,direct,22,next_layer_corr,0.9299021786168506
222,direct,23,next_layer_corr,0.2880875803429688
222,direct,0,trajectory_curvature,3.109375
222,direct,1,trajectory_curvature,2.4375
222,direct,2,trajectory_curvature,2.455078125
222,direct,3,trajectory_curvature,2.48828125
222,direct,4,trajectory_curvature,2.484375
222,direct,5,trajectory_curvature,2.4765625
222,direct,6,trajectory_curvature,2.4765625
222,direct,7,trajectory_curvature,2.4765625
222,direct,8,trajectory_curvature,2.462890625
222,direct,9,trajectory_curvature,2.455078125
222,direct,10,trajectory_curvature,2.462890625
222,direct,11,trajectory_curvature,2.45703125
222,direct,12,trajectory_curvature,2.458984375
222,direct,13,trajectory_curvature,2.453125
222,direct,14,trajectory_curvature,2.4375
222,direct,15,trajectory_curvature,2.412109375
222,direct,16,trajectory_curvature,2.421875
222,direct,17,trajectory_curvature,2.455078125
222,direct,18,trajectory_curvature,2.484375
222,direct,19,trajectory_curvature,2.49609375
222,direct,20,trajectory_curvature,2.5234375
222,direct,21,trajectory_curvature,2.54296875
222,direct,22,trajectory_curvature,2.5703125
222,direct,23,trajectory_curvature,2.5703125
222,direct,24,trajectory_curvature,2.41796875
222,direct,0,commitment_sharpness,1.7607421875
222,direct,1,commitment_sharpness,1.2216796875
222,direct,2,commitment_sharpness,1.208984375
222,direct,3,commitment_sharpness,1.142578125
222,direct,4,commitment_sharpness,1.1328125
222,direct,5,commitment_sharpness,1.0888671875
222,direct,6,commitment_sharpness,1.0859375
222,direct,7,commitment_sharpness,1.1171875
222,direct,8,commitment_sharpness,1.1494140625
222,direct,9,commitment_sharpness,1.1220703125
222,direct,10,commitment_sharpness,1.125
222,direct,11,commitment_sharpness,1.1279296875
222,direct,12,commitment_sharpness,1.140625
222,direct,13,commitment_sharpness,1.142578125
222,direct,14,commitment_sharpness,1.134765625
222,direct,15,commitment_sharpness,1.146484375
222,direct,16,commitment_sharpness,1.185546875
222,direct,17,commitment_sharpness,1.318359375
222,direct,18,commitment_sharpness,1.3916015625
222,direct,19,commitment_sharpness,1.482421875
222,direct,20,commitment_sharpness,1.4462890625
222,direct,21,commitment_sharpness,1.46484375
222,direct,22,commitment_sharpness,1.4892578125
222,direct,23,commitment_sharpness,1.478515625
222,direct,24,commitment_sharpness,1.2734375
223,cot,0,next_layer_corr,0.003715274979484812
223,cot,1,next_layer_corr,0.7963996846945641
223,cot,2,next_layer_corr,0.8659346363635069
223,cot,3,next_layer_corr,0.8573110348629264
223,cot,4,next_layer_corr,0.8561730001914529
223,cot,5,next_layer_corr,0.8617392985569352
223,cot,6,next_layer_corr,0.8765148219165081
223,cot,7,next_layer_corr,0.8892451578483888
223,cot,8,next_layer_corr,0.9034722429899729
223,cot,9,next_layer_corr,0.9235886924179443
223,cot,10,next_layer_corr,0.9317133279660268
223,cot,11,next_layer_corr,0.9260145263671753
223,cot,12,next_layer_corr,0.9397798845714653
223,cot,13,next_layer_corr,0.9357603520436913
223,cot,14,next_layer_corr,0.9107014498409263
223,cot,15,next_layer_corr,0.9111553772199233
223,cot,16,next_layer_corr,0.8806561114971111
223,cot,17,next_layer_corr,0.9310865689481306
223,cot,18,next_layer_corr,0.9465086010280673
223,cot,19,next_layer_corr,0.9402690856253351
223,cot,20,next_layer_corr,0.9254907970056596
223,cot,21,next_layer_corr,0.9449863095172047
223,cot,22,next_layer_corr,0.9491385945018789
223,cot,23,next_layer_corr,0.3803259019580288
223,cot,0,trajectory_curvature,2.580078125
223,cot,1,trajectory_curvature,2.59375
223,cot,2,trajectory_curvature,2.57421875
223,cot,3,trajectory_curvature,2.5625
223,cot,4,trajectory_curvature,2.5546875
223,cot,5,trajectory_curvature,2.552734375
223,cot,6,trajectory_curvature,2.55078125
223,cot,7,trajectory_curvature,2.546875
223,cot,8,trajectory_curvature,2.53515625
223,cot,9,trajectory_curvature,2.53515625
