comparison,g1,g2,layer,metric,g1_mean,g2_mean,cohens_d,p_value,significant
CoT Success vs Direct Failure,G4,G1,3,vel_autocorr_lag2,-36.14903009588068,-21.449223932897052,-1.0294502613647247,0.0,True
CoT Success vs Direct Failure,G4,G1,3,vel_autocorr_lag4,22.190025146982887,24.43743334457278,-0.108306192911268,0.453,False
CoT Success vs Direct Failure,G4,G1,3,msd_exponent,0.07092102811097761,0.07782820195755562,-0.4572793273060289,0.003,False
CoT Success vs Direct Failure,G4,G1,3,cos_to_running_mean,0.7001989137042652,0.7083097986380259,-0.4410510492369808,0.004,False
CoT Success vs Direct Failure,G4,G1,3,cos_to_late_window,0.6158836884932084,0.5903073628743489,0.6780239792442366,0.0,True
CoT Success vs Direct Failure,G4,G1,3,time_to_commit,30.6,8.446666666666667,1.7771856083644657,0.0,True
CoT Success vs Direct Failure,G4,G1,3,recurrence_rate,0.0006174486390237019,0.0,1.7088536584161627,0.0,True
CoT Success vs Direct Failure,G4,G1,3,psd_slope,-1.2983559762246868,-1.7871379726178713,0.7677172827154667,0.0,True
CoT Success vs Direct Failure,G4,G1,3,spectral_entropy,0.8574794637832512,0.7917307249435569,0.9905103760072727,0.0,True
CoT Success vs Direct Failure,G4,G1,4,speed,25.655886806141247,26.33177079518636,-0.900034535147065,0.0,True
CoT Success vs Direct Failure,G4,G1,4,dir_consistency,0.033177699487317656,0.04810910750180478,-1.6935162163127377,0.0,True
CoT Success vs Direct Failure,G4,G1,4,stabilization,-0.04118066014033507,0.018548662341785815,-0.864427863333447,0.0,True
CoT Success vs Direct Failure,G4,G1,4,turning_angle,1.9880682836879384,2.0166996808846793,-2.1851896608409165,0.0,True
CoT Success vs Direct Failure,G4,G1,4,dir_autocorr,-0.4004531155933033,-0.42627901703119275,2.178287859023905,0.0,True
CoT Success vs Direct Failure,G4,G1,4,tortuosity,0.014239437285472004,0.03619925569742914,-6.738446429428425,0.0,True
CoT Success vs Direct Failure,G4,G1,4,effective_dim,24.02766401117498,15.632224241892496,3.7954895289480843,0.0,True
CoT Success vs Direct Failure,G4,G1,4,cos_slope,0.0012131980369714144,-0.0002177890031607152,0.5985341871820298,0.0,True
CoT Success vs Direct Failure,G4,G1,4,dist_slope,-0.030582740120437584,0.0024158981563782373,-0.4995251520804156,0.0,False
CoT Success vs Direct Failure,G4,G1,4,early_late_ratio,1.0385326179591092,0.9473679429292678,1.759555380791783,0.0,True
CoT Success vs Direct Failure,G4,G1,4,radius_of_gyration,20.251962904496626,20.54083823521932,-0.4832915373150337,0.001,False
