comparison,g1,g2,layer,metric,g1_mean,g2_mean,cohens_d,p_value,significant
Direct Success vs Direct Failure,G2,G1,20,stabilization,0.31161616648681545,-6.775011656825685,1.748569550826283,0.0,True
Direct Success vs Direct Failure,G2,G1,20,turning_angle,1.8735116382814803,1.8038055452740627,0.9253402504477913,0.0,True
Direct Success vs Direct Failure,G2,G1,20,dir_autocorr,-0.29333685675881943,-0.22122708858116877,-1.0569425940200112,0.0,True
Direct Success vs Direct Failure,G2,G1,20,tortuosity,0.06789874672046242,0.3799446437824593,-2.01299934724145,0.0,True
Direct Success vs Direct Failure,G2,G1,20,effective_dim,8.6219425763724,3.2784021801303047,1.8405658241567497,0.0,True
Direct Success vs Direct Failure,G2,G1,20,cos_slope,-0.0005331113306900022,0.12605912551474432,-1.8357727678601337,0.0,True
Direct Success vs Direct Failure,G2,G1,20,dist_slope,-0.01346014609320861,-7.4739290925998745,1.842290635300096,0.0,True
Direct Success vs Direct Failure,G2,G1,20,early_late_ratio,0.9397401269876732,1.330832366079222,-1.7694581047042193,0.0,True
Direct Success vs Direct Failure,G2,G1,20,radius_of_gyration,28.03287833591677,23.98226392800026,1.615167457816697,0.0,True
Direct Success vs Direct Failure,G2,G1,20,gyration_anisotropy,0.8335954116032396,0.8435251817769778,-0.1880066244296342,0.238,False
Direct Success vs Direct Failure,G2,G1,20,drift_to_spread,1.5268905252780554,1.8080939300629775,-1.411036118137451,0.0,True
Direct Success vs Direct Failure,G2,G1,20,dir_autocorr_lag2,-0.20850300731567237,-0.1836304288477667,-0.8903088693119238,0.0,True
Direct Success vs Direct Failure,G2,G1,20,dir_autocorr_lag4,0.1254294601698907,0.07859401425553689,0.8450615203155826,0.0,True
Direct Success vs Direct Failure,G2,G1,20,dir_autocorr_lag8,0.011368996983107461,-0.015851051401760834,0.3071869173118092,0.148,False
Direct Success vs Direct Failure,G2,G1,20,vel_autocorr_lag1,-409.62961621554393,-280.98400872243025,-1.3787698136653477,0.0,True
Direct Success vs Direct Failure,G2,G1,20,vel_autocorr_lag2,-261.0328929607685,-193.1149161554152,-1.772292756506326,0.0,True
Direct Success vs Direct Failure,G2,G1,20,vel_autocorr_lag4,157.02729401221643,97.80783849292331,0.8762318571799534,0.0,True
Direct Success vs Direct Failure,G2,G1,20,msd_exponent,0.08388078421927245,0.1030148632913561,-0.6435708507777697,0.006,True
Direct Success vs Direct Failure,G2,G1,20,cos_to_running_mean,0.7824785529442553,0.8581021836751414,-1.9270474675180667,0.0,True
Direct Success vs Direct Failure,G2,G1,20,cos_to_late_window,0.6799639933384382,0.6919575757450528,-0.23382501517686774,0.206,False
Direct Success vs Direct Failure,G2,G1,20,time_to_commit,6.346153846153846,7.311111111111111,-0.1448948109552754,0.456,False
Direct Success vs Direct Failure,G2,G1,20,recurrence_rate,0.0,0.0,0.0,1.0,False
Direct Success vs Direct Failure,G2,G1,20,psd_slope,-1.2593845095825726,-0.6690259853739401,-0.9708722779942672,0.0,True
Direct Success vs Direct Failure,G2,G1,20,spectral_entropy,0.8188486622046092,0.9050945293407745,-1.565246523388026,0.0,True
Direct Success vs Direct Failure,G2,G1,21,speed,41.48786746330981,37.95363134314657,0.8813813338700953,0.0,True
Direct Success vs Direct Failure,G2,G1,21,dir_consistency,0.0633498148395205,0.37399496388459497,-2.0910311700259117,0.0,True
Direct Success vs Direct Failure,G2,G1,21,stabilization,0.5090962911020174,-7.847443737372768,1.6980837175964991,0.0,True
Direct Success vs Direct Failure,G2,G1,21,turning_angle,1.886233779619325,1.8152548412562381,0.877954417127262,0.0,True
Direct Success vs Direct Failure,G2,G1,21,dir_autocorr,-0.3064189811922469,-0.23134171242081442,-1.047422858623779,0.0,True
Direct Success vs Direct Failure,G2,G1,21,tortuosity,0.0651677938986499,0.37929527733007423,-2.0240034477163786,0.0,True
Direct Success vs Direct Failure,G2,G1,21,effective_dim,8.905384261653108,3.3706146910721557,1.7883973815187337,0.0,True
Direct Success vs Direct Failure,G2,G1,21,cos_slope,-0.0019908948696518805,0.1160305227814153,-1.7590451810104017,0.0,True
Direct Success vs Direct Failure,G2,G1,21,dist_slope,0.07250601823293255,-8.54737901074508,1.7718909610720337,0.0,True
Direct Success vs Direct Failure,G2,G1,21,early_late_ratio,0.924602526538777,1.3393664422514138,-1.7228904330700996,0.0,True
Direct Success vs Direct Failure,G2,G1,21,radius_of_gyration,32.669485020187665,27.537654096781,1.5974288388813034,0.0,True
Direct Success vs Direct Failure,G2,G1,21,gyration_anisotropy,0.8317765592592087,0.8414890718197348,-0.16761078671897578,0.25,False
Direct Success vs Direct Failure,G2,G1,21,drift_to_spread,1.4753615811186016,1.8102946498616022,-1.6514735050042504,0.0,True
Direct Success vs Direct Failure,G2,G1,21,dir_autocorr_lag2,-0.2058917625019183,-0.1738798040295801,-1.0069650203051717,0.0,True
Direct Success vs Direct Failure,G2,G1,21,dir_autocorr_lag4,0.12334194009935552,0.07373531519745782,0.8673984657237617,0.0,True
Direct Success vs Direct Failure,G2,G1,21,dir_autocorr_lag8,0.012293003150261942,-0.013065974828269725,0.2826556775294253,0.162,False
Direct Success vs Direct Failure,G2,G1,21,vel_autocorr_lag1,-591.0157850733343,-385.38487986602115,-1.4404412440571515,0.0,True
Direct Success vs Direct Failure,G2,G1,21,vel_autocorr_lag2,-352.14536754901593,-249.54187590076077,-1.694549952461654,0.0,True
Direct Success vs Direct Failure,G2,G1,21,vel_autocorr_lag4,208.5043834906358,122.89460372924805,0.953862552446359,0.0,True
Direct Success vs Direct Failure,G2,G1,21,msd_exponent,0.07468910965491525,0.09528611585267051,-0.7297124324640262,0.002,True
Direct Success vs Direct Failure,G2,G1,21,cos_to_running_mean,0.8140459622976914,0.8837250367002195,-1.919534828386825,0.0,True
Direct Success vs Direct Failure,G2,G1,21,cos_to_late_window,0.7395704560554944,0.7543655223316617,-0.3441406675793165,0.066,False
Direct Success vs Direct Failure,G2,G1,21,time_to_commit,6.5,6.511111111111111,-0.0017457737847704575,1.0,False
Direct Success vs Direct Failure,G2,G1,21,recurrence_rate,0.0,0.0,0.0,1.0,False
Direct Success vs Direct Failure,G2,G1,21,psd_slope,-1.395070871522689,-0.7758851822068059,-1.036802838713263,0.0,True
Direct Success vs Direct Failure,G2,G1,21,spectral_entropy,0.8164345702937101,0.9139646362105631,-1.5787502185682865,0.0,True
Direct Success vs Direct Failure,G2,G1,22,speed,46.36217426803877,42.559524837293125,0.751492580364491,0.0,True
Direct Success vs Direct Failure,G2,G1,22,dir_consistency,0.06605717476527642,0.37764944860085786,-2.0822965068839188,0.0,True
Direct Success vs Direct Failure,G2,G1,22,stabilization,0.6969828627583367,-10.342330175536397,1.774488931482671,0.0,True
Direct Success vs Direct Failure,G2,G1,22,turning_angle,1.8854672099059482,1.8144441017737756,0.9043305940457805,0.0,True
Direct Success vs Direct Failure,G2,G1,22,dir_autocorr,-0.3048773123970572,-0.23216672018821063,-1.023378212971516,0.0,True
Direct Success vs Direct Failure,G2,G1,22,tortuosity,0.06556139064003831,0.387516593206146,-2.0317118331058652,0.0,True
Direct Success vs Direct Failure,G2,G1,22,effective_dim,8.487248677127766,3.2543548225835943,1.7729863607973082,0.0,True
Direct Success vs Direct Failure,G2,G1,22,cos_slope,-0.004103184029160898,0.0958571340860739,-1.7096311396025299,0.0,True
Direct Success vs Direct Failure,G2,G1,22,dist_slope,0.1996578868352329,-10.711617855518535,1.7697159741173247,0.0,True
Direct Success vs Direct Failure,G2,G1,22,early_late_ratio,0.8978718294287628,1.4025679204661774,-1.7575395856766207,0.0,True
Direct Success vs Direct Failure,G2,G1,22,radius_of_gyration,36.69731402847002,31.134648504527473,1.398280218560543,0.0,True
Direct Success vs Direct Failure,G2,G1,22,gyration_anisotropy,0.8175316575731963,0.8202001240787248,-0.04059424029856748,0.788,False
Direct Success vs Direct Failure,G2,G1,22,drift_to_spread,1.4752397379785214,1.8426515896793318,-1.821728322928289,0.0,True
Direct Success vs Direct Failure,G2,G1,22,dir_autocorr_lag2,-0.20724323793099478,-0.1746544116927731,-1.0469189395101783,0.0,True
Direct Success vs Direct Failure,G2,G1,22,dir_autocorr_lag4,0.1257983111740591,0.07354396687199669,0.9103168123815972,0.0,True
Direct Success vs Direct Failure,G2,G1,22,dir_autocorr_lag8,0.01321969929939279,-0.01577343743087515,0.32355294704146437,0.116,False
Direct Success vs Direct Failure,G2,G1,22,vel_autocorr_lag1,-768.6140384314195,-496.1685591785148,-1.3650207759793538,0.0,True
Direct Success vs Direct Failure,G2,G1,22,vel_autocorr_lag2,-429.6813301673302,-302.6036661209599,-1.7691587959253758,0.0,True
Direct Success vs Direct Failure,G2,G1,22,vel_autocorr_lag4,258.44636388925403,141.92042566935223,1.043878938836238,0.0,True
Direct Success vs Direct Failure,G2,G1,22,msd_exponent,0.06270452891538404,0.08587959397027967,-0.7175674593369419,0.0,True
Direct Success vs Direct Failure,G2,G1,22,cos_to_running_mean,0.8565665652167123,0.9109910666682314,-1.834204649197783,0.0,True
Direct Success vs Direct Failure,G2,G1,22,cos_to_late_window,0.8110281974077225,0.8268483996391296,-0.44298112818023,0.038,False
Direct Success vs Direct Failure,G2,G1,22,time_to_commit,5.6923076923076925,5.488888888888889,0.035863559293881186,0.864,False
Direct Success vs Direct Failure,G2,G1,22,recurrence_rate,0.0,0.0,0.0,1.0,False
Direct Success vs Direct Failure,G2,G1,22,psd_slope,-1.5401549319719017,-0.8289419427547664,-1.10979370137704,0.0,True
Direct Success vs Direct Failure,G2,G1,22,spectral_entropy,0.8015636706533014,0.9042482763114186,-1.6991422784838877,0.0,True
Direct Success vs Direct Failure,G2,G1,23,speed,52.07915683962264,47.974458779400656,0.7287862326186624,0.0,True
Direct Success vs Direct Failure,G2,G1,23,dir_consistency,0.06679799330403216,0.3742069287851513,-2.0856605946738003,0.0,True
Direct Success vs Direct Failure,G2,G1,23,stabilization,0.8259388298006789,-11.86448338040064,1.8729400796200073,0.0,True
Direct Success vs Direct Failure,G2,G1,23,turning_angle,1.8978484666572426,1.8267901493952825,0.9392549535455856,0.0,True
Direct Success vs Direct Failure,G2,G1,23,dir_autocorr,-0.31630801395425256,-0.2466778458466176,-1.0005847395250638,0.0,True
Direct Success vs Direct Failure,G2,G1,23,tortuosity,0.06553870088086934,0.38691907027653355,-2.030268944948649,0.0,True
Direct Success vs Direct Failure,G2,G1,23,effective_dim,8.657817410972884,3.2798505880947197,1.8017725413591774,0.0,True
Direct Success vs Direct Failure,G2,G1,23,cos_slope,-0.003482953386364147,0.09010088904916258,-1.7787558606237956,0.0,True
Direct Success vs Direct Failure,G2,G1,23,dist_slope,0.20914188329416364,-11.857699897831282,1.8466115809454553,0.0,True
Direct Success vs Direct Failure,G2,G1,23,early_late_ratio,0.9052490805679897,1.4134911121759872,-1.8522832284173258,0.0,True
Direct Success vs Direct Failure,G2,G1,23,radius_of_gyration,40.769189222803654,34.904705510930974,1.3739747722714186,0.0,True
Direct Success vs Direct Failure,G2,G1,23,gyration_anisotropy,0.8270887465682656,0.8211876125898323,0.09213117229912221,0.478,False
Direct Success vs Direct Failure,G2,G1,23,drift_to_spread,1.5034681468639735,1.849218291309681,-1.8585236248946087,0.0,True
Direct Success vs Direct Failure,G2,G1,23,dir_autocorr_lag2,-0.19757961711058247,-0.16911501713818114,-0.899135961038886,0.0,True
Direct Success vs Direct Failure,G2,G1,23,dir_autocorr_lag4,0.11959547432175333,0.06839766141880922,0.9216518301004653,0.0,True
Direct Success vs Direct Failure,G2,G1,23,dir_autocorr_lag8,0.007426241739617242,-0.01587108797523087,0.2693331373642482,0.18,False
Direct Success vs Direct Failure,G2,G1,23,vel_autocorr_lag1,-1020.4876375018425,-656.8499923106365,-1.3208181960203393,0.0,True
Direct Success vs Direct Failure,G2,G1,23,vel_autocorr_lag2,-504.2049114520733,-374.8795970793693,-1.8291144887564412,0.0,True
Direct Success vs Direct Failure,G2,G1,23,vel_autocorr_lag4,305.4097760411409,169.01865510410732,1.024863178243075,0.0,True
Direct Success vs Direct Failure,G2,G1,23,msd_exponent,0.054494008530603724,0.07615585152583478,-0.6519654373365835,0.006,True
Direct Success vs Direct Failure,G2,G1,23,cos_to_running_mean,0.8641313483130257,0.9161456349635229,-1.8659868195888745,0.0,True
Direct Success vs Direct Failure,G2,G1,23,cos_to_late_window,0.820908092535459,0.8328777564896478,-0.39770947463991685,0.046,False
Direct Success vs Direct Failure,G2,G1,23,time_to_commit,5.384615384615385,5.0,0.0728457524559567,0.706,False
Direct Success vs Direct Failure,G2,G1,23,recurrence_rate,0.0,0.0,0.0,1.0,False
Direct Success vs Direct Failure,G2,G1,23,psd_slope,-1.4560035923068004,-0.9088498204584089,-1.0674284048292983,0.0,True
Direct Success vs Direct Failure,G2,G1,23,spectral_entropy,0.7956372078205486,0.8930425873744718,-1.9185187876241963,0.0,True
Direct Success vs Direct Failure,G2,G1,24,speed,161.79915935588332,130.50609604067165,1.7603214393635107,0.0,True
Direct Success vs Direct Failure,G2,G1,24,dir_consistency,0.0934372636366565,0.4241123841509887,-1.996274148796766,0.0,True
Direct Success vs Direct Failure,G2,G1,24,stabilization,1.8380280212300537,-24.100348571669223,1.6963653768660585,0.0,True
Direct Success vs Direct Failure,G2,G1,24,turning_angle,1.8874973396085344,1.7545076545916105,1.251823569174942,0.0,True
Direct Success vs Direct Failure,G2,G1,24,dir_autocorr,-0.30625520224841135,-0.17922451934641467,-1.2393501543067011,0.0,True
Direct Success vs Direct Failure,G2,G1,24,tortuosity,0.0668812108770856,0.43246395414627276,-2.0467781475883826,0.0,True
Direct Success vs Direct Failure,G2,G1,24,effective_dim,6.6106047202956,2.8331880980704027,1.8444231660398664,0.0,True
Direct Success vs Direct Failure,G2,G1,24,cos_slope,-0.004034140569643885,0.07267985267486664,-1.9363077532759458,0.0,True
Direct Success vs Direct Failure,G2,G1,24,dist_slope,0.7336460418750469,-33.413419663154194,1.9456917345620637,0.0,True
Direct Success vs Direct Failure,G2,G1,24,early_late_ratio,0.9210211072327956,1.4359351982195825,-1.9277018519246654,0.0,True
Direct Success vs Direct Failure,G2,G1,24,radius_of_gyration,123.30361420253537,97.44120986258936,1.8277529195442015,0.0,True
Direct Success vs Direct Failure,G2,G1,24,gyration_anisotropy,0.7768036397955573,0.7893003137698696,-0.20188666909558445,0.176,False
Direct Success vs Direct Failure,G2,G1,24,drift_to_spread,1.5270974298693099,1.9555211064786564,-1.7325001964331161,0.0,True
Direct Success vs Direct Failure,G2,G1,24,dir_autocorr_lag2,-0.20878436846228746,-0.1390545789392725,-1.5252053551916664,0.0,True
Direct Success vs Direct Failure,G2,G1,24,dir_autocorr_lag4,0.15897474266015563,0.09805345061856008,0.8387421981198404,0.0,True
Direct Success vs Direct Failure,G2,G1,24,dir_autocorr_lag8,0.04471233470562414,-0.009351772653947878,0.5621026219040784,0.006,True
Direct Success vs Direct Failure,G2,G1,24,vel_autocorr_lag1,-8858.6986705852,-3777.2187148847956,-1.7034166112004694,0.0,True
Direct Success vs Direct Failure,G2,G1,24,vel_autocorr_lag2,-5794.275615985577,-3238.6048780871974,-2.08327547302617,0.0,True
Direct Success vs Direct Failure,G2,G1,24,vel_autocorr_lag4,4082.5328568678638,2163.597260369195,1.0518845047900414,0.0,True
Direct Success vs Direct Failure,G2,G1,24,msd_exponent,0.016535698334005346,0.03920420255122833,-0.7016848937800816,0.002,True
Direct Success vs Direct Failure,G2,G1,24,cos_to_running_mean,0.8889266275010019,0.9466247043234812,-1.8384141335722932,0.0,True
Direct Success vs Direct Failure,G2,G1,24,cos_to_late_window,0.8640563350457412,0.8585524294111464,0.23068581441529115,0.27,False
Direct Success vs Direct Failure,G2,G1,24,time_to_commit,7.0,13.844444444444445,-1.0202008268340228,0.0,True
Direct Success vs Direct Failure,G2,G1,24,recurrence_rate,0.0,0.0,0.0,1.0,False
Direct Success vs Direct Failure,G2,G1,24,psd_slope,-0.3428526233165602,-0.235419178564763,-0.2512947475329585,0.196,False
Direct Success vs Direct Failure,G2,G1,24,spectral_entropy,0.8854074354805442,0.9034414928176285,-0.4227355626956203,0.048,False
CoT Success vs Direct Success,G4,G2,0,speed,0.5583212017478429,0.4994094709180436,3.539475273731167,0.0,True
CoT Success vs Direct Success,G4,G2,0,dir_consistency,0.04474615512808337,0.08281592736547845,-1.9469523104235862,0.0,True
CoT Success vs Direct Success,G4,G2,0,stabilization,0.0009220533209285273,-0.003905570291122216,0.7757630390752195,0.0,True
CoT Success vs Direct Success,G4,G2,0,turning_angle,2.0243091903994435,1.9980302531764191,0.5521190192576798,0.0,True
CoT Success vs Direct Success,G4,G2,0,dir_autocorr,-0.4326328607150792,-0.39842172669914533,-1.0209947854996042,0.0,True
CoT Success vs Direct Success,G4,G2,0,tortuosity,0.03561751480995268,0.06530849389591303,-1.2077994986313056,0.0,True
CoT Success vs Direct Success,G4,G2,0,effective_dim,8.597032795037924,5.156144695461921,3.943606720228327,0.0,True
CoT Success vs Direct Success,G4,G2,0,cos_slope,-0.0020334131686103787,0.004168819283374204,-0.7677047708000307,0.0,True
CoT Success vs Direct Success,G4,G2,0,dist_slope,0.001119871476834043,-0.0045962437393576305,0.9346292524008762,0.0,True
CoT Success vs Direct Success,G4,G2,0,early_late_ratio,0.8920677411182044,1.1015124006091424,-1.5316258346016063,0.0,True
CoT Success vs Direct Success,G4,G2,0,radius_of_gyration,0.409088069013416,0.35304721908749276,7.087355631193554,0.0,True
CoT Success vs Direct Success,G4,G2,0,gyration_anisotropy,0.8537779204655364,0.836140334660765,1.0894792875525312,0.0,True
CoT Success vs Direct Success,G4,G2,0,drift_to_spread,1.5061420138106751,1.6477979646538787,-1.8342209911727863,0.0,True
CoT Success vs Direct Success,G4,G2,0,dir_autocorr_lag2,-0.07570905169581593,-0.12271410914567797,1.6097454460020217,0.0,True
CoT Success vs Direct Success,G4,G2,0,dir_autocorr_lag4,0.10033993621883,0.14526536274262558,-0.6409831127731975,0.0,True
CoT Success vs Direct Success,G4,G2,0,dir_autocorr_lag8,-0.0066143031304622775,0.012733811212596128,-0.2855938481356648,0.054,False
CoT Success vs Direct Success,G4,G2,0,vel_autocorr_lag1,-0.14594546648686244,-0.11151267025830608,-3.4356086306340328,0.0,True
CoT Success vs Direct Success,G4,G2,0,vel_autocorr_lag2,-0.022969797989687603,-0.04025999997527548,1.8258027270472976,0.0,True
CoT Success vs Direct Success,G4,G2,0,vel_autocorr_lag4,0.03480443315927119,0.04628021854967717,-0.526888896035678,0.0,True
CoT Success vs Direct Success,G4,G2,0,msd_exponent,0.04206193976129034,-0.04825404674902638,3.5286501952217004,0.0,True
CoT Success vs Direct Success,G4,G2,0,cos_to_running_mean,0.595646522237581,0.7618855732791828,-5.90700443043537,0.0,True
CoT Success vs Direct Success,G4,G2,0,cos_to_late_window,0.45855569117806955,0.6825770403330143,-3.9927634024217764,0.0,True
CoT Success vs Direct Success,G4,G2,0,time_to_commit,22.16591928251121,12.461538461538462,2.247498836535262,0.0,True
CoT Success vs Direct Success,G4,G2,0,recurrence_rate,0.03790865036887019,0.08264402537577267,-3.102305749985954,0.0,True
CoT Success vs Direct Success,G4,G2,0,determinism,0.3731651138388325,0.3599059353843249,0.10011701802784555,0.48,False
CoT Success vs Direct Success,G4,G2,0,laminarity,0.06316532273078156,0.07652714608935982,-0.11307085326620263,0.462,False
CoT Success vs Direct Success,G4,G2,0,trapping_time,2.0,2.0311111111111106,-0.5151860505357834,0.1,False
CoT Success vs Direct Success,G4,G2,0,diagonal_entropy,0.34666927120430474,0.617844873557507,-0.8501420647259573,0.0,True
CoT Success vs Direct Success,G4,G2,0,psd_slope,-0.0574689759449974,0.49156090298604166,-1.043211274959595,0.0,True
CoT Success vs Direct Success,G4,G2,0,spectral_entropy,0.8852122174652816,0.8734700047068071,0.29593532620864016,0.06,False
CoT Success vs Direct Success,G4,G2,1,speed,5.996074086347503,5.448338508605957,3.1839581199408222,0.0,True
CoT Success vs Direct Success,G4,G2,1,dir_consistency,0.03958710214549111,0.07041011835044282,-1.4696194732969354,0.0,True
CoT Success vs Direct Success,G4,G2,1,stabilization,0.0028515484473406053,-0.017362974128807055,1.0825105607446868,0.0,True
CoT Success vs Direct Success,G4,G2,1,turning_angle,2.0531321747955187,2.0308263346834003,0.8631038580369255,0.0,True
CoT Success vs Direct Success,G4,G2,1,dir_autocorr,-0.4574963789884285,-0.4380166232585907,-0.8893793602140271,0.0,True
CoT Success vs Direct Success,G4,G2,1,tortuosity,0.03278398900522508,0.055770833185821156,-1.1617070275637085,0.0,True
CoT Success vs Direct Success,G4,G2,1,effective_dim,11.608010924985056,6.481354801159985,6.503518867712736,0.0,True
CoT Success vs Direct Success,G4,G2,1,cos_slope,-0.0015032680876107042,0.006420633817545336,-0.9903731461655317,0.0,True
CoT Success vs Direct Success,G4,G2,1,dist_slope,0.0035983187234995997,-0.022646830203457115,1.1703268458274352,0.0,True
CoT Success vs Direct Success,G4,G2,1,early_late_ratio,0.9197127533065899,1.0433601590822328,-2.305076169348847,0.0,True
CoT Success vs Direct Success,G4,G2,1,radius_of_gyration,4.251450220031054,3.725448212533627,4.036045180957458,0.0,True
CoT Success vs Direct Success,G4,G2,1,gyration_anisotropy,0.8302707063902741,0.7303147980924374,4.188943075052722,0.0,True
CoT Success vs Direct Success,G4,G2,1,drift_to_spread,1.4334812618691826,1.4686948870712857,-0.2917681132909851,0.052,False
CoT Success vs Direct Success,G4,G2,1,dir_autocorr_lag2,-0.06150134914500358,-0.0963954629663091,1.4577185570385076,0.0,True
CoT Success vs Direct Success,G4,G2,1,dir_autocorr_lag4,0.08372302478933161,0.1514903149173523,-1.0410717383473502,0.0,True
CoT Success vs Direct Success,G4,G2,1,dir_autocorr_lag8,-0.0025667720788832846,-0.010838192421942937,0.11973518486392713,0.434,False
CoT Success vs Direct Success,G4,G2,1,vel_autocorr_lag1,-17.248180949634502,-13.61083028901298,-2.42714392431707,0.0,True
CoT Success vs Direct Success,G4,G2,1,vel_autocorr_lag2,-2.1014837138855937,-3.254691197321965,1.5589711772368413,0.0,True
CoT Success vs Direct Success,G4,G2,1,vel_autocorr_lag4,2.499938978591199,4.827801003049199,-1.1155272885429193,0.0,True
CoT Success vs Direct Success,G4,G2,1,msd_exponent,0.02131789885018364,-0.048675969737005324,3.892274386408681,0.0,True
CoT Success vs Direct Success,G4,G2,1,cos_to_running_mean,0.5364241455702504,0.6570226268948249,-6.079582721433598,0.0,True
CoT Success vs Direct Success,G4,G2,1,cos_to_late_window,0.3904776133496665,0.5014287187502935,-4.093877363236862,0.0,True
CoT Success vs Direct Success,G4,G2,1,time_to_commit,14.165919282511211,10.26923076923077,0.3970902500161841,0.014,False
CoT Success vs Direct Success,G4,G2,1,recurrence_rate,0.01005352234919711,0.02245016005475394,-2.6064414249874175,0.0,True
CoT Success vs Direct Success,G4,G2,1,determinism,0.4775304292120436,0.5276070083762392,-0.1563509424041618,0.282,False
CoT Success vs Direct Success,G4,G2,1,laminarity,0.0,0.0,0.0,1.0,False
CoT Success vs Direct Success,G4,G2,1,diagonal_entropy,0.010849673322189904,0.3287216809255184,-1.8777243616914463,0.0,True
CoT Success vs Direct Success,G4,G2,1,psd_slope,-1.3552712056882665,-0.23380368167749135,-1.8359478668439047,0.0,True
CoT Success vs Direct Success,G4,G2,1,spectral_entropy,0.8438579798956546,0.8522031490640706,-0.16434325115324566,0.308,False
CoT Success vs Direct Success,G4,G2,2,speed,8.104198100855532,7.3564949485490905,6.501588739632378,0.0,True
CoT Success vs Direct Success,G4,G2,2,dir_consistency,0.04163601799897277,0.07678660349744666,-1.5663862242333702,0.0,True
CoT Success vs Direct Success,G4,G2,2,stabilization,0.013440500156468643,-0.026292960380945293,1.5800776731597306,0.0,True
CoT Success vs Direct Success,G4,G2,2,turning_angle,2.0244818984660333,2.0007280088820547,1.1548618044741505,0.0,True
CoT Success vs Direct Success,G4,G2,2,dir_autocorr,-0.43533605243593054,-0.4136063360942985,-1.2315542711947842,0.0,True
CoT Success vs Direct Success,G4,G2,2,tortuosity,0.03473679388919214,0.0604887595575935,-1.180043972788966,0.0,True
CoT Success vs Direct Success,G4,G2,2,effective_dim,12.12227631042891,6.951018520121305,6.362980372575695,0.0,True
CoT Success vs Direct Success,G4,G2,2,cos_slope,-0.0006872171951969767,0.00659908331028671,-0.9784677879457745,0.0,True
CoT Success vs Direct Success,G4,G2,2,dist_slope,0.008916650134700924,-0.03831935492182977,0.9760477139486949,0.0,True
CoT Success vs Direct Success,G4,G2,2,early_late_ratio,0.9211976127239621,1.0412688075371508,-2.674897065003217,0.0,True
CoT Success vs Direct Success,G4,G2,2,radius_of_gyration,5.915399348254696,5.1759687369724485,7.995933516403337,0.0,True
CoT Success vs Direct Success,G4,G2,2,gyration_anisotropy,0.8561368508624818,0.7818512098001327,3.7788301985633823,0.0,True
CoT Success vs Direct Success,G4,G2,2,drift_to_spread,1.4751977075910354,1.546928992811239,-0.9430540816137735,0.0,True
CoT Success vs Direct Success,G4,G2,2,dir_autocorr_lag2,-0.07600559622483667,-0.1105302124499128,1.5704789957528864,0.0,True
CoT Success vs Direct Success,G4,G2,2,dir_autocorr_lag4,0.08083660586950087,0.15300402297333882,-1.134884000082467,0.0,True
CoT Success vs Direct Success,G4,G2,2,dir_autocorr_lag8,-0.006446187714846409,-0.00550235712076895,-0.014104779806844851,0.932,False
CoT Success vs Direct Success,G4,G2,2,vel_autocorr_lag1,-29.451485236129418,-23.106584369011646,-4.601829369315096,0.0,True
CoT Success vs Direct Success,G4,G2,2,vel_autocorr_lag2,-4.95068215254711,-6.787468653458816,1.5617570606195181,0.0,True
CoT Success vs Direct Success,G4,G2,2,vel_autocorr_lag4,4.8551461615102705,8.813062317669392,-1.058123380065532,0.0,True
CoT Success vs Direct Success,G4,G2,2,msd_exponent,0.053259623838189704,-0.018572303054269348,3.973915099629663,0.0,True
CoT Success vs Direct Success,G4,G2,2,cos_to_running_mean,0.6661641306406714,0.7392199489305604,-5.950552182518907,0.0,True
CoT Success vs Direct Success,G4,G2,2,cos_to_late_window,0.5566281144394468,0.6250837021149122,-3.4633294309889893,0.0,True
CoT Success vs Direct Success,G4,G2,2,time_to_commit,19.233183856502244,10.192307692307692,1.252599544964958,0.0,True
CoT Success vs Direct Success,G4,G2,2,recurrence_rate,0.0006147837407782242,0.0016577069817430698,-0.49747742598290845,0.0,False
CoT Success vs Direct Success,G4,G2,2,determinism,0.0,0.5555555555555556,-3.9652579285907206,0.0,True
CoT Success vs Direct Success,G4,G2,2,laminarity,0.0,0.0,0.0,1.0,False
CoT Success vs Direct Success,G4,G2,2,psd_slope,-0.9200957796669548,-0.14583403098626907,-1.4583634221413966,0.0,True
CoT Success vs Direct Success,G4,G2,2,spectral_entropy,0.8856361019235057,0.8502088489707751,0.7235790971306235,0.0,True
CoT Success vs Direct Success,G4,G2,3,speed,9.816586263511214,9.393773690709528,3.9884590539785107,0.0,True
CoT Success vs Direct Success,G4,G2,3,dir_consistency,0.046659899065312746,0.0818362158002718,-1.6216878433932838,0.0,True
CoT Success vs Direct Success,G4,G2,3,stabilization,0.011158641167044285,0.020840216158074586,-0.14611316451119394,0.278,False
CoT Success vs Direct Success,G4,G2,3,turning_angle,1.9896193502195212,1.9754304458510201,0.9377698808848582,0.0,True
CoT Success vs Direct Success,G4,G2,3,dir_autocorr,-0.4043864018446661,-0.39109451647074717,-0.9855199378505558,0.0,True
CoT Success vs Direct Success,G4,G2,3,tortuosity,0.03671826325323545,0.06279490283637672,-1.230642144286425,0.0,True
CoT Success vs Direct Success,G4,G2,3,effective_dim,13.093439679509322,7.690612662513301,5.861941409644159,0.0,True
CoT Success vs Direct Success,G4,G2,3,cos_slope,-0.00014736225400654348,0.005853456507624706,-1.28553934551933,0.0,True
