speed,dir_consistency,stabilization,turning_angle,dir_autocorr,tortuosity,effective_dim,cos_slope,dist_slope,early_late_ratio,group,problem_id,condition,correct,cluster
14.803606986999512,0.05294223129749298,0.0319165010606089,1.9410815238952637,-0.3580872118473053,0.04187391698360443,14.138619422912598,0.0027972757756229366,-0.03550742133971184,0.9982024431228638,G3,189,cot,False,2
14.154150009155273,0.06913464516401291,-0.04326116211952702,1.9293104410171509,-0.34459322690963745,0.041185975074768066,14.844775199890137,0.001725290535438445,-0.036724626056609616,0.9340159296989441,G3,192,cot,False,1
14.63572883605957,0.061689019203186035,-0.0079517456793016,1.9188625812530518,-0.33729028701782227,0.04551423713564873,13.490538597106934,0.0012305958196520805,-0.015098384695668373,0.9283077120780945,G3,195,cot,False,1
14.847042083740234,0.05355774983763695,0.0300357534039405,1.940316915512085,-0.35727012157440186,0.04160210117697716,14.1129789352417,0.0028707647816308083,-0.035339638110130064,0.997894823551178,G3,200,cot,False,2
14.261614799499512,0.059456370770931244,-0.028942518080434493,1.9233421087265015,-0.34103327989578247,0.04514418914914131,11.933634757995605,0.004569614780766347,-0.06655789844451414,1.0396556854248047,G3,203,cot,False,0
13.991231918334961,0.06821330636739731,-0.033824900657899906,1.9163907766342163,-0.3324804902076721,0.04159804806113243,14.730328559875488,0.0015766280913545234,-0.037419302040530775,0.9329283237457275,G3,204,cot,False,1
14.305216789245605,0.053920917212963104,-0.014348685741424566,1.9161254167556763,-0.33428940176963806,0.041536688804626465,12.990705490112305,0.003549613647403257,-0.05683431894548476,1.0420589447021484,G3,211,cot,False,0
14.068094253540039,0.06805811077356339,-0.03501756595027063,1.9263375997543335,-0.3417585492134094,0.041520122438669205,14.674574851989746,0.0017771146951183199,-0.03762410206179465,0.9337149858474731,G3,216,cot,False,1
14.366684913635254,0.061374276876449585,0.02234193932625556,1.926304578781128,-0.3431246876716614,0.04659911245107651,14.268214225769043,0.00022489474185051492,-0.00011513425457862402,0.9147959351539612,G3,220,cot,False,1
14.161275863647461,0.06896166503429413,-0.04744200610345409,1.9312525987625122,-0.3461700677871704,0.041720159351825714,15.056266784667969,0.002221920833952965,-0.04537878459499727,0.9404613375663757,G3,228,cot,False,1
14.289144515991211,0.05023834854364395,0.01701505914811165,1.9206429719924927,-0.3376239538192749,0.0449679009616375,15.220724105834961,-0.0011025537286073936,0.018559394728752864,0.9257633686065674,G3,230,cot,False,1
14.666486740112305,0.06386395543813705,-0.012120445312992221,1.9151769876480103,-0.3336491286754608,0.046514444053173065,14.328971862792969,0.0015575478514355998,-0.023018969643500538,0.9326802492141724,G3,232,cot,False,1
14.598679542541504,0.06341438740491867,-0.011811069134742983,1.917374849319458,-0.3358162045478821,0.046922869980335236,14.01569938659668,0.000997124119631706,-0.013648273483399424,0.9235600233078003,G3,235,cot,False,1
14.420453071594238,0.04734060540795326,0.018448287825430593,1.9271084070205688,-0.343614786863327,0.04432837292551994,15.425322532653809,-0.0010838095459245866,0.01903953475336874,0.9255280494689941,G3,237,cot,False,1
14.917374610900879,0.05388084053993225,0.035599160963489154,1.940066933631897,-0.35689955949783325,0.04203229025006294,13.276854515075684,0.00285746069444764,-0.03762897329945718,0.9998251795768738,G3,239,cot,False,2
