speed,dir_consistency,stabilization,turning_angle,dir_autocorr,tortuosity,effective_dim,cos_slope,dist_slope,early_late_ratio,group,problem_id,condition,correct
13.961642265319824,0.05340856313705444,-0.01171268378534625,1.9019317626953125,-0.3211425840854645,0.0423302985727787,12.32748031616211,0.004036657247812518,-0.06191274043052427,1.0520673990249634,G4,65,cot,True
14.222919464111328,0.05401153862476349,-0.011104817159714243,1.9091694355010986,-0.32751014828681946,0.041708726435899734,12.449459075927734,0.0035915677345568116,-0.05560889359443418,1.038878321647644,G4,66,cot,True
14.259830474853516,0.054366014897823334,-0.01289493114717545,1.9171804189682007,-0.33496224880218506,0.041111767292022705,11.799223899841309,0.0038764933785123204,-0.057880626186247806,1.041937232017517,G3,67,cot,False
13.378915786743164,0.06267836689949036,0.026743930962777905,1.884255290031433,-0.3035737872123718,0.023086246103048325,8.762470245361328,-0.0004227766346546909,0.02174436680732235,0.9614657163619995,G1,68,direct,False
14.020477294921875,0.06804796308279037,-0.045024145995416945,1.9327502250671387,-0.34714043140411377,0.041684769093990326,14.6664457321167,0.0028743034769450468,-0.06106432868588355,0.9492499828338623,G3,68,cot,False
14.663104057312012,0.05740971490740776,0.009460096974526681,1.9356564283370972,-0.3531048893928528,0.039725709706544876,12.774681091308594,0.0032277011462757666,-0.050149508060947534,1.0259126424789429,G3,69,cot,False
14.590450286865234,0.059853989630937576,0.002661810382719962,1.9466264247894287,-0.3630099296569824,0.04098913446068764,12.8695650100708,0.004078988790992767,-0.07215983137007682,1.0409679412841797,G4,70,cot,True
13.177412986755371,0.06856973469257355,-0.021540312970805373,1.8642287254333496,-0.2855209410190582,0.04917114973068237,9.8500337600708,0.004982050922181871,-0.09206441602136335,1.086651086807251,G1,71,direct,False
14.544261932373047,0.05822684243321419,0.011458833371439287,1.934846043586731,-0.351980984210968,0.040792275220155716,13.043787002563477,0.0038537133124566846,-0.06788911434911912,1.0381850004196167,G4,71,cot,True
14.549637794494629,0.060971926897764206,0.003165388491845901,1.917886734008789,-0.33650997281074524,0.04609823226928711,14.207573890686035,0.0004259884838135005,-0.001316128046281876,0.920232892036438,G4,72,cot,True
14.855006217956543,0.05338773503899574,0.03494282384072581,1.935080885887146,-0.35236597061157227,0.04221607372164726,13.708162307739258,0.00276605550560259,-0.03723220594467655,0.9998124241828918,G3,73,cot,False
13.543384552001953,0.13990898430347443,0.0358344858342951,1.8436936140060425,-0.2681761085987091,0.10597944259643555,6.149579048156738,-0.002063846671497905,0.06859637640572928,0.9686504602432251,G2,74,direct,True
