comparison,group_a,group_b,layer,metric,mean_a,mean_b,std_a,std_b,mean_diff,p_value,cohens_d,significant,n_a,n_b
Direct Success vs CoT Fail,G2,G3,9,dir_autocorr_lag2,-0.14882755585547,-0.10016416961901838,0.01605488819049503,0.04346139524702454,-0.048663386236451625,0.0,-1.970285779635305,True,168,47
Direct Success vs CoT Fail,G2,G3,9,dir_autocorr_lag4,0.09679236393033833,0.06802676951369031,0.05743952049340126,0.05335827064488115,0.028765594416648013,0.0026,0.5083782809440458,True,168,47
Direct Success vs CoT Fail,G2,G3,9,dir_autocorr_lag8,0.01585149431983674,0.07309518473103957,0.09970026925294224,0.08578334868370256,-0.05724369041120283,0.0009,-0.5909686997350916,True,168,47
Direct Success vs CoT Fail,G2,G3,9,vel_autocorr_lag1,41.36026219828498,-104.79178113125741,136.64902859987959,77.17326949364681,146.15204332954238,0.0,1.1580960526515724,True,168,47
Direct Success vs CoT Fail,G2,G3,9,vel_autocorr_lag2,147.14048318068185,-336.38164341703373,168.04827659792173,57.2451395951256,483.52212659771556,0.0,3.198760667749501,True,168,47
Direct Success vs CoT Fail,G2,G3,9,vel_autocorr_lag4,-566.4966032845633,-138.05606675655284,256.05128080991204,73.13029713307253,-428.4405365280105,0.0,-1.868831350472042,True,168,47
Direct Success vs CoT Fail,G2,G3,9,msd_exponent,0.12493010899287867,0.029568043489184702,0.031122239263701425,0.005628859092541917,0.09536206550369397,0.0,3.4449948183183627,True,168,47
Direct Success vs CoT Fail,G2,G3,9,cos_to_running_mean,0.10977468271518033,0.149384690409011,0.004871496372744691,0.016154807428897855,-0.039610007693830676,0.0,-4.574752706083921,True,168,47
Direct Success vs CoT Fail,G2,G3,9,cos_to_late_window,0.48763237184002284,0.4701018599753684,0.05896560568514748,0.061009395036184855,0.01753051186465443,0.0758,0.2950621849846142,False,168,47
Direct Success vs CoT Fail,G2,G3,9,time_to_commit,3.0,3.0,0.0,0.0,0.0,1.0,,False,168,47
Direct Success vs CoT Fail,G2,G3,9,recurrence_rate,0.0,0.007541568939520823,0.0,0.008371210718463532,-0.007541568939520823,0.0,-1.9385826307545833,True,168,47
Direct Success vs CoT Fail,G2,G3,9,psd_slope,-3.9919205091521226,-3.2506457759592386,0.31452979426964883,0.14137664733817523,-0.741274733192884,0.0,-2.59053095660866,True,168,47
Direct Success vs CoT Fail,G2,G3,9,spectral_entropy,0.29052268439602075,0.29276897782726263,0.004050291076758255,0.0005115687494680577,-0.002246293431241886,0.0001,-0.624970799633855,True,168,47
Direct Success vs CoT Fail,G2,G3,10,speed,457.3453489031111,133.8616860572328,73.52345764552356,21.747951101716676,323.48366284587826,0.0,4.91005892953195,True,168,47
Direct Success vs CoT Fail,G2,G3,10,dir_consistency,0.06935750189725128,0.09562302333243346,0.011669696580955562,0.04950921689972985,-0.026265521435182182,0.0,-1.0413886638217655,True,168,47
Direct Success vs CoT Fail,G2,G3,10,stabilization,-82.47757304306968,-5.51121948671206,45.75213980747869,2.2360013423243017,-76.96635355635762,0.0,-1.8992330179062373,True,168,47
Direct Success vs CoT Fail,G2,G3,10,turning_angle,1.8854128917058308,1.7270233960861856,0.013201127880587873,0.14177231923429878,0.15838949561964522,0.0,2.3670965634763887,True,168,47
Direct Success vs CoT Fail,G2,G3,10,dir_autocorr,-0.30689642826716107,-0.1656775809428159,0.012577208301534842,0.1263164606735112,-0.14121884732434517,0.0,-2.3635531713961364,True,168,47
Direct Success vs CoT Fail,G2,G3,10,tortuosity,0.917388569741022,0.7488547893280678,0.0067919280570736,0.026106828873825406,0.1685337804129542,0.0,12.446117533618064,True,168,47
Direct Success vs CoT Fail,G2,G3,10,effective_dim,1.0005813915105093,1.0023418462022822,5.47801937126197e-05,0.0003790698058611306,-0.0017604546917728836,0.0,-9.634902324519738,True,168,47
Direct Success vs CoT Fail,G2,G3,10,cos_slope,0.0037240087065269806,0.004749356178161404,0.001849733019211784,0.0025287221114661013,-0.0010253474716344232,0.0029,-0.508648951322072,True,168,47
Direct Success vs CoT Fail,G2,G3,10,dist_slope,-82.6181260014163,-5.54809911132011,45.749531051475415,2.2272460614644523,-77.07002689009619,0.0,-1.9019045372372423,True,168,47
Direct Success vs CoT Fail,G2,G3,10,early_late_ratio,16.928882842972165,6.390019741464169,4.684128044586265,1.0957996544631257,10.538863101507996,0.0,2.522014550492891,True,168,47
Direct Success vs CoT Fail,G2,G3,10,radius_of_gyration,2230.0594976515995,1073.4376999875333,136.91373758066624,88.60930147254622,1156.6217976640662,0.0,9.0337019662898,True,168,47
Direct Success vs CoT Fail,G2,G3,10,gyration_anisotropy,0.0007204410230104768,0.0026267334224015573,6.991691381222836e-05,0.0003490150985867054,-0.0019062923993910805,0.0,-10.980504899016536,True,168,47
Direct Success vs CoT Fail,G2,G3,10,drift_to_spread,5.711322358676365,11.001838278263174,0.24148832902129794,0.7707657748124036,-5.290515919586809,0.0,-12.682262885443336,True,168,47
Direct Success vs CoT Fail,G2,G3,10,dir_autocorr_lag2,-0.15865926253831103,-0.08117553052254652,0.016769944723877127,0.0575405683940048,-0.07748373201576451,0.0,-2.5332718945362926,True,168,47
Direct Success vs CoT Fail,G2,G3,10,dir_autocorr_lag4,0.10753150003161166,0.09604748874466783,0.060654393762950086,0.06401910001162446,0.011484011286943832,0.266,0.18704619820821378,False,168,47
Direct Success vs CoT Fail,G2,G3,10,dir_autocorr_lag8,0.018439910694204236,0.08933809653736965,0.1012576492237744,0.09305076541298248,-0.07089818584316541,0.0,-0.7122398501696273,True,168,47
Direct Success vs CoT Fail,G2,G3,10,vel_autocorr_lag1,238.68930762154716,-75.14566066417288,253.0564646258806,84.23851130785626,313.83496828572004,0.0,1.3797061746675698,True,168,47
Direct Success vs CoT Fail,G2,G3,10,vel_autocorr_lag2,-23.254045210069133,-306.067976281998,177.54299646454982,53.213724134207254,282.8139310719289,0.0,1.7771373162701383,True,168,47
Direct Success vs CoT Fail,G2,G3,10,vel_autocorr_lag4,-525.2059595017206,-65.89896704288239,166.62817926639352,74.98014725542043,-459.3069924588382,0.0,-3.029706470815511,True,168,47
Direct Success vs CoT Fail,G2,G3,10,msd_exponent,0.12501016305065155,0.029627761765310675,0.03112424371132534,0.0056240761921245355,0.09538240128534087,0.0,3.4455356580208503,True,168,47
Direct Success vs CoT Fail,G2,G3,10,cos_to_running_mean,0.12349672451437935,0.15180042132418203,0.004164127716611516,0.008372530167556184,-0.028303696809802686,0.0,-5.280137304272513,True,168,47
Direct Success vs CoT Fail,G2,G3,10,cos_to_late_window,0.5023263769135589,0.4152832893615073,0.05239922238695942,0.0855018733671787,0.08704308755205153,0.0,1.4249223089710152,True,168,47
Direct Success vs CoT Fail,G2,G3,10,time_to_commit,3.0,3.0,0.0,0.0,0.0,1.0,,False,168,47
Direct Success vs CoT Fail,G2,G3,10,recurrence_rate,0.0,0.006457844697604253,0.0,0.007245285473894927,-0.006457844697604253,0.0,-1.917975170215413,True,168,47
Direct Success vs CoT Fail,G2,G3,10,psd_slope,-3.9718780931658406,-3.233632573157543,0.3072916783923764,0.13012594984517667,-0.7382455200082978,0.0,-2.648576089096693,True,168,47
Direct Success vs CoT Fail,G2,G3,10,spectral_entropy,0.29062299906424244,0.29284593319791535,0.004041257055068311,0.0005232061315589624,-0.002222934133672916,0.0,-0.6197855359694593,True,168,47
Direct Success vs CoT Fail,G2,G3,11,speed,458.7912741161528,135.53137304427776,73.56845854252427,21.338719381457725,323.25990107187505,0.0,4.905881663997164,True,168,47
Direct Success vs CoT Fail,G2,G3,11,dir_consistency,0.06842307562363285,0.0419651379689891,0.010900254291271448,0.005021842007390481,0.026457937654643757,0.0,2.664481584331547,True,168,47
Direct Success vs CoT Fail,G2,G3,11,stabilization,-82.48211062096318,-5.484762958799697,45.72669855918684,2.2415330112254543,-76.99734766216349,0.0,-1.901051151661485,True,168,47
Direct Success vs CoT Fail,G2,G3,11,turning_angle,1.880455880647614,1.7504226121496647,0.01277610150082711,0.11276609439013034,0.13003326849794927,0.0,2.4254715545597776,True,168,47
Direct Success vs CoT Fail,G2,G3,11,dir_autocorr,-0.30209335560599965,-0.17861373320301158,0.011947400197628771,0.10666132285537118,-0.12347962240298807,0.0,-2.4362774261290445,True,168,47
Direct Success vs CoT Fail,G2,G3,11,tortuosity,0.9145534457195372,0.7391354746006905,0.006847080892616829,0.024837322995386338,0.17541797111884672,0.0,13.45460554293301,True,168,47
Direct Success vs CoT Fail,G2,G3,11,effective_dim,1.0006261453742074,1.0024793934314808,5.526748343872431e-05,0.0003747188544255272,-0.0018532480572734933,0.0,-10.245503398629046,True,168,47
Direct Success vs CoT Fail,G2,G3,11,cos_slope,0.004257598072498846,0.004357187363896459,0.001605257510917941,0.002161016055263376,-9.958929139761326e-05,0.7409,-0.05722302577675352,False,168,47
Direct Success vs CoT Fail,G2,G3,11,dist_slope,-82.65554969173188,-5.51146036653029,45.718115853606584,2.2394848042795434,-77.14408932520159,0.0,-1.905032658908362,True,168,47
Direct Success vs CoT Fail,G2,G3,11,early_late_ratio,16.362859385354177,6.006776150236738,4.178186316288429,0.9840735551877754,10.356083235117438,0.0,2.7780905627259993,True,168,47
Direct Success vs CoT Fail,G2,G3,11,radius_of_gyration,2230.0172991071427,1073.4995065242686,136.89878763031004,88.61113086928802,1156.517792582874,0.0,9.03375472729508,True,168,47
Direct Success vs CoT Fail,G2,G3,11,gyration_anisotropy,0.0007877823120250739,0.0028189679885563938,7.283966968199593e-05,0.0003785303780653522,-0.00203118567653132,0.0,-10.841043947300417,True,168,47
Direct Success vs CoT Fail,G2,G3,11,drift_to_spread,5.711959086713337,11.001490126264857,0.24160048698598713,0.7702476474365472,-5.28953103955152,0.0,-12.684639043729268,True,168,47
Direct Success vs CoT Fail,G2,G3,11,dir_autocorr_lag2,-0.1612594403503906,-0.13204074777821273,0.01805782953489217,0.013544637189936096,-0.02921869257217788,0.0,-1.7003628972935725,True,168,47
Direct Success vs CoT Fail,G2,G3,11,dir_autocorr_lag4,0.10826050626339907,-0.007885531578064363,0.06022434424867384,0.0689789438581027,0.11614603784146343,0.0,1.8667179021109586,True,168,47
Direct Success vs CoT Fail,G2,G3,11,dir_autocorr_lag8,0.017508066937201264,0.11495850516602078,0.10039604233095407,0.09921081733424557,-0.09745043822881952,0.0,-0.9731296822385909,True,168,47
Direct Success vs CoT Fail,G2,G3,11,vel_autocorr_lag1,-264.7439745174987,-134.07813483096183,323.6424277008308,81.15005353544213,-130.66583968653688,0.0052,-0.45206397280621047,True,168,47
Direct Success vs CoT Fail,G2,G3,11,vel_autocorr_lag2,-75.81400514713356,-214.93594133093,175.83546668928028,37.071221565334426,139.12193618379644,0.0,0.8881334412622552,True,168,47
Direct Success vs CoT Fail,G2,G3,11,vel_autocorr_lag4,-222.80029225775175,-174.10732886131774,291.30775404595164,88.42537512388716,-48.69296339643401,0.2647,-0.1864246398014597,False,168,47
Direct Success vs CoT Fail,G2,G3,11,msd_exponent,0.12500595841615456,0.029658592741922132,0.031126787880019532,0.005618700128915063,0.09534736567423242,0.0,3.444020368866741,True,168,47
Direct Success vs CoT Fail,G2,G3,11,cos_to_running_mean,0.14816349265830853,0.1747406828910746,0.004580840009345992,0.01160349530032165,-0.026577190232766085,0.0,-3.9387777807601356,True,168,47
Direct Success vs CoT Fail,G2,G3,11,cos_to_late_window,0.5383674458024048,0.4496288851220557,0.055754224932451184,0.0763791495435001,0.08873856068034913,0.0,1.459428301510006,True,168,47
Direct Success vs CoT Fail,G2,G3,11,time_to_commit,3.0,3.0,0.0,0.0,0.0,1.0,,False,168,47
Direct Success vs CoT Fail,G2,G3,11,recurrence_rate,0.0,0.00040574216786726176,0.0,0.0005465622134407433,-0.00040574216786726176,0.0,-1.597428497143314,True,168,47
Direct Success vs CoT Fail,G2,G3,11,psd_slope,-3.8933217101653548,-3.1749386923878067,0.30521431170079066,0.13161252813739652,-0.7183830177775481,0.0,-2.5926043874244096,True,168,47
Direct Success vs CoT Fail,G2,G3,11,spectral_entropy,0.2906410299365209,0.29275681270176857,0.0040424412517178826,0.0005152462509078852,-0.0021157827652476535,0.0,-0.589779100951195,True,168,47
Direct Success vs CoT Fail,G2,G3,12,speed,459.8961966378348,137.10210792054522,73.63356252695392,21.24262228624135,322.7940887172896,0.0,4.895076320077347,True,168,47
Direct Success vs CoT Fail,G2,G3,12,dir_consistency,0.06702326595162347,0.03791392939363384,0.010766687612364054,0.004097964339160471,0.029109336557989633,0.0,2.994230247097014,True,168,47
Direct Success vs CoT Fail,G2,G3,12,stabilization,-82.48550257542779,-5.474594295678808,45.7160927400149,2.242149743477787,-77.01090827974897,0.0,-1.9018264312192839,True,168,47
Direct Success vs CoT Fail,G2,G3,12,turning_angle,1.8774180249089287,1.7468501506967749,0.013434359059221948,0.11306631017436013,0.13056787421215388,0.0,2.4235959023666096,True,168,47
Direct Success vs CoT Fail,G2,G3,12,dir_autocorr,-0.2994146143041906,-0.17420985109787035,0.01254893940224395,0.10748043094887985,-0.12520476320632024,0.0,-2.446883372245794,True,168,47
Direct Success vs CoT Fail,G2,G3,12,tortuosity,0.9121852825794902,0.7303287957576995,0.006941998814530541,0.024429438488034097,0.18185648682179067,0.0,14.086416234708958,True,168,47
Direct Success vs CoT Fail,G2,G3,12,effective_dim,1.0006641887483143,1.0026603734239619,5.7577624724381426e-05,0.00039127917832113517,-0.00199618467564755,0.0,-10.570416568956977,True,168,47
Direct Success vs CoT Fail,G2,G3,12,cos_slope,0.004122621956136163,0.004262914643423383,0.0016653002790641728,0.0020683200459854483,-0.00014029268728721952,0.6394,-0.07970418153040061,False,168,47
Direct Success vs CoT Fail,G2,G3,12,dist_slope,-82.65107004298095,-5.492157854132228,45.69603389924443,2.2439106225355383,-77.15891218884872,0.0,-1.9063163565390815,True,168,47
Direct Success vs CoT Fail,G2,G3,12,early_late_ratio,15.94415351322719,5.698450291410405,4.037182993011604,0.9324214748897399,10.245703221816786,0.0,2.845296838537746,True,168,47
Direct Success vs CoT Fail,G2,G3,12,radius_of_gyration,2229.5439801897323,1073.2902260638298,136.8640858568393,88.57445363311926,1156.2537541259026,0.0,9.034132235566343,True,168,47
Direct Success vs CoT Fail,G2,G3,12,gyration_anisotropy,0.0008317372398635101,0.003011650769200874,7.617526893412379e-05,0.0003957756565316874,-0.0021799135293373638,0.0,-11.12758264678449,True,168,47
Direct Success vs CoT Fail,G2,G3,12,drift_to_spread,5.712198065859931,11.002085077001693,0.2416540173532893,0.7706900688780441,-5.289887011141762,0.0,-12.679386999226578,True,168,47
Direct Success vs CoT Fail,G2,G3,12,dir_autocorr_lag2,-0.1658424353227019,-0.13559112127156964,0.016877120820019194,0.012147329752869583,-0.030251314051132266,0.0,-1.8937055052451333,True,168,47
Direct Success vs CoT Fail,G2,G3,12,dir_autocorr_lag4,0.10896095180041374,-0.021124500892759166,0.060776587844641704,0.07622007540922811,0.1300854526931729,0.0,2.0191459329650248,True,168,47
Direct Success vs CoT Fail,G2,G3,12,dir_autocorr_lag8,0.018659401416135507,0.1297986847249434,0.09572759438477638,0.10818656010647372,-0.1111392833088079,0.0,-1.1277256738784656,True,168,47
Direct Success vs CoT Fail,G2,G3,12,vel_autocorr_lag1,-914.1297282264346,-81.14046387976788,273.632326121084,86.97233216109969,-832.9892643466667,0.0,-3.3911228601696783,True,168,47
Direct Success vs CoT Fail,G2,G3,12,vel_autocorr_lag2,-68.5188537864458,-314.43892685910487,318.72377542539186,51.007209298511924,245.92007307265908,0.0,0.868329517186898,True,168,47
Direct Success vs CoT Fail,G2,G3,12,vel_autocorr_lag4,-413.5875637304215,-183.20908550505942,199.7514206029685,92.31301873903536,-230.37847822536207,0.0,-1.265816611617535,True,168,47
Direct Success vs CoT Fail,G2,G3,12,msd_exponent,0.12495936850923851,0.02966300821295037,0.031123521426611872,0.005623785782947212,0.09529636029628814,0.0,3.442508326785868,True,168,47
Direct Success vs CoT Fail,G2,G3,12,cos_to_running_mean,0.15390617134315626,0.18663948964565355,0.005313357645804265,0.00976358488569984,-0.03273331830249729,0.0,-5.008002269771493,True,168,47
Direct Success vs CoT Fail,G2,G3,12,cos_to_late_window,0.5474440187570595,0.4521576679767446,0.0604083442106763,0.08651927815889388,0.09528635078031489,0.0,1.4239793034360138,True,168,47
Direct Success vs CoT Fail,G2,G3,12,time_to_commit,3.0,3.0,0.0,0.0,0.0,1.0,,False,168,47
Direct Success vs CoT Fail,G2,G3,12,recurrence_rate,0.0,0.0,0.0,0.0,0.0,1.0,,False,168,47
Direct Success vs CoT Fail,G2,G3,12,psd_slope,-3.8180409682654486,-3.119940788697042,0.3160980422563847,0.14465180121251156,-0.6981001795684065,0.0,-2.425212584851662,True,168,47
Direct Success vs CoT Fail,G2,G3,12,spectral_entropy,0.2906306459008611,0.2931200805373041,0.0040452383033865846,0.0005791402176127271,-0.002489434636443022,0.0,-0.6930517664133844,True,168,47
Direct Success vs CoT Fail,G2,G3,13,speed,460.91501072474887,138.56530485761925,73.58976320038187,21.137421710057392,322.3497058671296,0.0,4.891723811615071,True,168,47
Direct Success vs CoT Fail,G2,G3,13,dir_consistency,0.06886081233443245,0.03581972241877238,0.010399264188658414,0.00392068615741985,0.033041089915660064,0.0,3.520008086096762,True,168,47
Direct Success vs CoT Fail,G2,G3,13,stabilization,-82.44087988645404,-5.463605331558858,45.70747243418345,2.2451130036034637,-76.97727455489519,0.0,-1.9013524476699826,True,168,47
Direct Success vs CoT Fail,G2,G3,13,turning_angle,1.8702038774887721,1.757863572303285,0.013256752439895351,0.10106027274521008,0.11234030518548721,0.0,2.320639427787042,True,168,47
Direct Success vs CoT Fail,G2,G3,13,dir_autocorr,-0.29280962316053255,-0.18337935361852667,0.012390874840831864,0.09729894895316656,-0.10943026954200588,0.0,-2.351892306425276,True,168,47
Direct Success vs CoT Fail,G2,G3,13,tortuosity,0.9100096850168138,0.7222398823880135,0.007112165111076728,0.024638266638282592,0.18776980262880028,0.0,14.36930254231879,True,168,47
Direct Success vs CoT Fail,G2,G3,13,effective_dim,1.000701490612257,1.0028376604648346,6.111264513828814e-05,0.00041412596085352505,-0.002136169852577474,0.0,-10.68541632426819,True,168,47
Direct Success vs CoT Fail,G2,G3,13,cos_slope,0.004249153242222602,0.004132770994349026,0.0017630689421331935,0.001868808823679568,0.00011638224787357578,0.6957,0.0651477746043147,False,168,47
Direct Success vs CoT Fail,G2,G3,13,dist_slope,-82.63308722059396,-5.492774040333874,45.68564079163051,2.2473744091638683,-77.1403131802601,0.0,-1.9062881659276756,True,168,47
Direct Success vs CoT Fail,G2,G3,13,early_late_ratio,15.324721699669247,5.36717267746621,3.9200755151680085,0.856423312705971,9.957549022203036,0.0,2.850055626925092,True,168,47
Direct Success vs CoT Fail,G2,G3,13,radius_of_gyration,2229.2118864513577,1073.1597588721743,136.83030623653283,88.54349424817788,1156.0521275791834,0.0,9.034882770298765,True,168,47
Direct Success vs CoT Fail,G2,G3,13,gyration_anisotropy,0.0008974415123608823,0.0033196495590382385,8.138692160014015e-05,0.0004510831309114048,-0.0024222080466773563,0.0,-10.927210653167974,True,168,47
Direct Success vs CoT Fail,G2,G3,13,drift_to_spread,5.712225157590139,11.000589350436597,0.24166641315727283,0.7703014542044617,-5.2883641928464575,0.0,-12.68027751253887,True,168,47
Direct Success vs CoT Fail,G2,G3,13,dir_autocorr_lag2,-0.16458115371919813,-0.14525452430577984,0.01644614919101399,0.01215289771778532,-0.019326629413418284,0.0,-1.237363795520418,True,168,47
Direct Success vs CoT Fail,G2,G3,13,dir_autocorr_lag4,0.10535182274664592,-0.010417405436647702,0.059151977863832146,0.0663304021553425,0.11576922818329363,0.0,1.9049114325776506,True,168,47
Direct Success vs CoT Fail,G2,G3,13,dir_autocorr_lag8,0.02298473509792876,0.1250956455106906,0.09115720180502127,0.10574304368358861,-0.10211091041276185,0.0,-1.08056172257062,True,168,47
Direct Success vs CoT Fail,G2,G3,13,vel_autocorr_lag1,-692.607899983724,-16.31918903107339,166.46824777910285,96.12825370155599,-676.2887109526506,0.0,-4.390871666519359,True,168,47
Direct Success vs CoT Fail,G2,G3,13,vel_autocorr_lag2,317.89611421880267,-232.05408851136553,225.04051464859228,37.80741577747174,549.9502027301683,0.0,2.749239228191616,True,168,47
Direct Success vs CoT Fail,G2,G3,13,vel_autocorr_lag4,-119.62339709060532,-141.05953033934247,341.22171202374534,88.70522000412721,21.43613324873715,0.67,0.0702969191869985,False,168,47
Direct Success vs CoT Fail,G2,G3,13,msd_exponent,0.1250747478702967,0.029804266565976227,0.03111262657226201,0.005618696372308179,0.09527048130432048,0.0,3.4427956497998813,True,168,47
Direct Success vs CoT Fail,G2,G3,13,cos_to_running_mean,0.1543321660941555,0.19518485570207553,0.006744149798679882,0.009923755124078523,-0.04085268960792002,0.0,-5.414444339909966,True,168,47
Direct Success vs CoT Fail,G2,G3,13,cos_to_late_window,0.5500632453532446,0.462563563534554,0.061191810009490276,0.07797553692226053,0.08749968181869056,0.0,1.3423621302062891,True,168,47
Direct Success vs CoT Fail,G2,G3,13,time_to_commit,3.0,3.0,0.0,0.0,0.0,1.0,,False,168,47
Direct Success vs CoT Fail,G2,G3,13,recurrence_rate,0.0,0.0,0.0,0.0,0.0,1.0,,False,168,47
Direct Success vs CoT Fail,G2,G3,13,psd_slope,-3.9472620125753846,-3.187974564577082,0.2941708281458446,0.14777661430377081,-0.7592874479983025,0.0,-2.8186785744144225,True,168,47
Direct Success vs CoT Fail,G2,G3,13,spectral_entropy,0.2906010536811646,0.29317056318195645,0.00404985606680459,0.000598423036882947,-0.0025695095007918223,0.0,-0.7143978638050535,True,168,47
Direct Success vs CoT Fail,G2,G3,14,speed,462.3179895310175,139.65525265957447,73.58333743585557,21.253363710049143,322.66273687144303,0.0,4.896293737541182,True,168,47
Direct Success vs CoT Fail,G2,G3,14,dir_consistency,0.06474441531602111,0.03457502822609653,0.010347193610132461,0.003773924651424759,0.03016938708992458,0.0,3.2341563856804445,True,168,47
Direct Success vs CoT Fail,G2,G3,14,stabilization,-82.479098089903,-5.470282786844667,45.695536984060354,2.2389986938546382,-77.00881530305834,0.0,-1.9026314455033682,True,168,47
Direct Success vs CoT Fail,G2,G3,14,turning_angle,1.873346127924465,1.7749163622551776,0.012981269440761105,0.09165269923047381,0.0984297656692874,0.0,2.2311403449584364,True,168,47
Direct Success vs CoT Fail,G2,G3,14,dir_autocorr,-0.2957838193646499,-0.19894309238867558,0.012174874507061803,0.08886480088892657,-0.09684072697597434,0.0,-2.2689464046742365,True,168,47
Direct Success vs CoT Fail,G2,G3,14,tortuosity,0.9069835465578806,0.7164494141619256,0.007250200326030139,0.025067752427712958,0.19053413239595496,0.0,14.32456410353312,True,168,47
Direct Success vs CoT Fail,G2,G3,14,effective_dim,1.0007513129994983,1.0030088018863759,6.288285564995336e-05,0.00043653231641070525,-0.002257488886877601,0.0,-10.731203777446838,True,168,47
Direct Success vs CoT Fail,G2,G3,14,cos_slope,0.004574607463846856,0.0041316068369923195,0.00188575591678629,0.0020230177209519546,0.00044300062685453685,0.165,0.23118320218466243,False,168,47
Direct Success vs CoT Fail,G2,G3,14,dist_slope,-82.62232852026011,-5.5017782280540395,45.68136413823757,2.238788151013188,-77.12055029220608,0.0,-1.9059829290814752,True,168,47
Direct Success vs CoT Fail,G2,G3,14,early_late_ratio,15.13174565633138,5.336594155494203,3.7418237935196186,0.8168960058506112,9.795151500837179,0.0,2.9371570554166717,True,168,47
Direct Success vs CoT Fail,G2,G3,14,radius_of_gyration,2228.7579607282364,1072.979372714428,136.8106812136514,88.52427400210841,1155.7785880138083,0.0,9.03410950681586,True,168,47
Direct Success vs CoT Fail,G2,G3,14,gyration_anisotropy,0.0009488018421230435,0.0034722808727679997,8.07187987554457e-05,0.00046660326663617733,-0.002523479030644956,0.0,-11.052650221300947,True,168,47
Direct Success vs CoT Fail,G2,G3,14,drift_to_spread,5.711911319267182,11.00007312855822,0.24160111953812313,0.7705492494763914,-5.288161809291038,0.0,-12.677688946235214,True,168,47
Direct Success vs CoT Fail,G2,G3,14,dir_autocorr_lag2,-0.1637711158199679,-0.1506096853854808,0.015583342037145863,0.012789274195078705,-0.013161430434487087,0.0,-0.8760279307106388,True,168,47
Direct Success vs CoT Fail,G2,G3,14,dir_autocorr_lag4,0.10698851498593627,0.008802999982590525,0.05868887022906396,0.05738183783500571,0.09818551500334574,0.0,1.680997557916265,True,168,47
Direct Success vs CoT Fail,G2,G3,14,dir_autocorr_lag8,0.02236176283345447,0.11626240258300774,0.09019379122069754,0.09976415813838849,-0.09390063974955327,0.0,-1.0168499141967564,True,168,47
Direct Success vs CoT Fail,G2,G3,14,vel_autocorr_lag1,-162.7057951433318,6.201650749178643,161.07428083842905,104.45466935978415,-168.90744589251045,0.0,-1.1211246908183465,True,168,47
Direct Success vs CoT Fail,G2,G3,14,vel_autocorr_lag2,-513.644620785401,-219.03212072494182,226.13789789839453,34.509625922033855,-294.6125000604592,0.0,-1.4666311433749657,True,168,47
Direct Success vs CoT Fail,G2,G3,14,vel_autocorr_lag4,-58.7583934267362,-220.85320509240984,213.34389161106296,103.0756384516976,162.09481166567363,0.0,0.8317426644140691,True,168,47
Direct Success vs CoT Fail,G2,G3,14,msd_exponent,0.12501077512051295,0.029786258607320773,0.0311128278254936,0.005607598095658032,0.09522451651319218,0.0,3.441173013905616,True,168,47
Direct Success vs CoT Fail,G2,G3,14,cos_to_running_mean,0.1583394229057289,0.19756352996572532,0.004843318136251877,0.009807454668417552,-0.03922410705999643,0.0,-6.267692083594881,True,168,47
Direct Success vs CoT Fail,G2,G3,14,cos_to_late_window,0.5560928453646955,0.46222657155483327,0.048334583340388614,0.07301409829306392,0.09386627380986223,0.0,1.7186316484573976,True,168,47
Direct Success vs CoT Fail,G2,G3,14,time_to_commit,3.0,3.0,0.0,0.0,0.0,1.0,,False,168,47
Direct Success vs CoT Fail,G2,G3,14,recurrence_rate,0.0,0.0,0.0,0.0,0.0,1.0,,False,168,47
Direct Success vs CoT Fail,G2,G3,14,psd_slope,-3.9191364108580444,-3.241396916585808,0.31449087255405234,0.1627709549596947,-0.6777394942722363,0.0,-2.348698498657716,True,168,47
Direct Success vs CoT Fail,G2,G3,14,spectral_entropy,0.2904902756027973,0.29306178697822793,0.0040492028303768975,0.0005944771485040616,-0.0025715113754306573,0.0,-0.7150971982996049,True,168,47
Direct Success vs CoT Fail,G2,G3,15,speed,462.0378661382766,139.54183537909324,73.56636369678202,21.233861061810885,322.4960307591834,0.0,4.894968680783422,True,168,47
Direct Success vs CoT Fail,G2,G3,15,dir_consistency,0.06565500680534608,0.036160363241078956,0.01032386309787254,0.003729650494101217,0.029494643564267127,0.0,3.170028623422311,True,168,47
Direct Success vs CoT Fail,G2,G3,15,stabilization,-82.44301283037917,-5.46970840269899,45.68886095138065,2.2384448541574558,-76.97330442768019,0.0,-1.902032100616754,True,168,47
Direct Success vs CoT Fail,G2,G3,15,turning_angle,1.8609056494065694,1.7652022331318957,0.013526967042354787,0.0917159755225207,0.09570341627467371,0.0,2.1616649554413097,True,168,47
Direct Success vs CoT Fail,G2,G3,15,dir_autocorr,-0.2838562789062659,-0.1896506163509602,0.012650199707388727,0.08889652129208728,-0.09420566255530571,0.0,-2.200892337595879,True,168,47
Direct Success vs CoT Fail,G2,G3,15,tortuosity,0.9073518585591089,0.7168190504642243,0.007183703739185244,0.025227042129222315,0.1905328080948846,0.0,14.28505035892002,True,168,47
Direct Success vs CoT Fail,G2,G3,15,effective_dim,1.0007453255710148,1.0030015326560813,6.170027414492651e-05,0.00044030817637108363,-0.002256207085066464,0.0,-10.65319503197769,True,168,47
